284	0	https://publications.parliament.uk/pa/ld200506/ldjudgmt/jd060308/power-1.htm 	NAN	NAN	NAN	0	lord hope
284	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord hope
284	2	LORD HOPE OF CRAIGHEAD 	NAN	NAN	NAN	0	lord hope
284	3	My Lords , 	NAN	NAN	NAN	0	lord hope
284	4	1 . 	NAN	NAN	NAN	0	lord hope
284	5	The issue in this appeal is confined to a single point of statutory construction . 	NAN	NAN	NAN	0	lord hope
284	6	It arises out of a series of claims brought by about 60,000 part-time workers under the Equal Pay Act 1970 . 	NAN	NAN	NAN	0	lord hope
284	7	They had been denied access to their employers ' occupational pension schemes . 	NAN	NAN	NAN	0	lord hope
284	8	This was because the schemes laid down as a condition of membership thresholds as to minimum weekly working hours with which , as part-time workers , they could not comply . 	NAN	NAN	NAN	0	lord hope
284	9	Their claims were the subject of a series of test cases under what has been described as the Preston litigation : see Preston and others v Wolverhampton Healthcare N H S Trust and others -LSB- 1998 -RSB- ICR 227 -LRB- HL -RRB- , Preston and others v Wolverhampton Healthcare N H S Trust and others -LRB- Case C-78 / 98 -RRB- -LSB- 2000 -RSB- ICR 961 -LRB- ECJ -RRB- and Preston and others v Wolverhampton Healthcare N H S Trust and others -LRB- No 2 -RRB- -LSB- 2001 -RSB- UKHL 5 , -LSB- 2001 -RSB- ICR 217 . 	NAN	NAN	NAN	0.1	lord hope
284	10	The first round of cases dealt with a range of preliminary issues of general application . 	NAN	NAN	NAN	0.1	lord hope
284	11	The current round which has given rise to this appeal deals with issues which , while not of universal application , affect all or at least the majority of cases within a particular group or sector . 	NAN	NAN	NAN	0.1	lord hope
284	12	Mrs Preston , after whom the litigation takes its name , is no longer involved in these proceedings . 	NAN	NAN	NAN	0.1	lord hope
284	13	Her claim was successful before the employment tribunal on the preliminary issue which was relevant to her , and there has been no appeal against that decision . 	NAN	NAN	NAN	0.1	lord hope
284	14	2 . 	NAN	NAN	NAN	0.1	lord hope
284	15	The appellants ' cases were selected to deal with a particular issue that affects claimants who were transferred from the employment of one employer to another by the operation of the Transfer of Undertakings -LRB- Protection of Employment -RRB- Regulations 1981 -LRB- SI 1981/1794 -RRB- -LRB- `` TUPE '' -RRB- . 	NAN	NAN	NAN	0.1	lord hope
