190	0	https://publications.parliament.uk/pa/ld200607/ldjudgmt/jd070228/rogers.htm 	NAN	NAN	NAN	0	lady hale
190	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lady hale
190	2	LORD HOFFMANN 	NAN	NAN	NAN	0	lady hale
190	3	My Lords , 	NAN	NAN	NAN	0	lady hale
190	4	1 . 	NAN	NAN	NAN	0	lady hale
190	5	I have had the advantage of reading in draft the speech of my noble and learned friend Baroness Hale of Richmond . 	lord hoffmann	lady hale	ackn	0	lady hale
190	6	For the reasons she gives , with which I agree , I would dismiss this appeal . 	lord hoffmann	lady hale	fullagr	0.1	lady hale
190	6	For the reasons she gives , with which I agree , I would dismiss this appeal . 	lord hoffmann	self	outcome	0.1	lady hale
190	7	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	lady hale
190	8	LORD HOPE OF CRAIGHEAD 	NAN	NAN	NAN	0.1	lady hale
190	9	My Lords , 	NAN	NAN	NAN	0.1	lady hale
190	10	2 . 	NAN	NAN	NAN	0.1	lady hale
190	11	I have had the advantage of reading in draft the speech of my noble and learned friend Baroness Hale of Richmond . 	lord hope	lady hale	ackn	0.1	lady hale
190	12	For the reason she gives with which I agree , I too would dismiss the appeal . 	lord hope	lady hale	fullagr	0.1	lady hale
190	12	For the reason she gives with which I agree , I too would dismiss the appeal . 	lord hope	self	outcome	0.1	lady hale
190	13	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	lady hale
190	14	LORD WALKER OF GESTINGTHORPE 	NAN	NAN	NAN	0.1	lady hale
190	15	My Lords , 	NAN	NAN	NAN	0.1	lady hale
190	16	3 . 	NAN	NAN	NAN	0.1	lady hale
190	17	I have had the advantage of reading in draft the opinion of my noble and learned friend Baroness Hale of Richmond . 	lord walker	lady hale	ackn	0.1	lady hale
190	18	For the reasons set out in her opinion , with which I agree , I would dismiss the appeal and answer the certified question as she proposes . 	lord walker	lady hale	fullagr	0.2	lady hale
190	18	For the reasons set out in her opinion , with which I agree , I would dismiss the appeal and answer the certified question as she proposes . 	lord walker	self	outcome	0.2	lady hale
190	18	For the reasons set out in her opinion , with which I agree , I would dismiss the appeal and answer the certified question as she proposes . 	lord walker	lady hale	outcome	0.2	lady hale
190	19	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.2	lady hale
190	20	BARONESS HALE OF RICHMOND 	NAN	NAN	NAN	0.2	lady hale
190	21	My Lords , 	NAN	NAN	NAN	0.2	lady hale
190	22	4 . 	NAN	NAN	NAN	0.2	lady hale
190	23	The issue in this appeal is whether using the words `` bloody foreigners '' and `` get back to your own country '' can transform the offence of using abusive words and behaviour with intent to cause fear or provoke violence , contrary to section 4 of the Public Order Act 1986 , into the racially aggravated form of that offence , contrary to section 31 -LRB- 1 -RRB- -LRB- a -RRB- of the Crime and Disorder Act 1998 . 	NAN	NAN	NAN	0.2	lady hale
190	24	5 . 	NAN	NAN	NAN	0.2	lady hale
190	25	Sections 29 to 32 of the 1998 Act create racially or religiously aggravated versions of some frequently encountered offences which vary greatly in their intrinsic seriousness : assaults falling short of grievous bodily harm with intent -LRB- section 29 -RRB- , criminal damage -LRB- section 30 -RRB- , certain public order offences -LRB- section 31 -RRB- and harassment -LRB- section 32 -RRB- . 	NAN	NAN	NAN	0.2	lady hale
190	26	If racially or religiously aggravated , the maximum penalties are higher . 	NAN	NAN	NAN	0.2	lady hale
190	27	The justification for treating such conduct more severely than the basic versions of these crimes is helpfully summarised by Ivan Hare -LRB- `` Legislating Against Hate - The Legal Response to Bias Crimes '' -LRB- 1997 -RRB- 17 OJLS 415 , 416-7 -RRB- : 6 . 	NAN	NAN	NAN	0.2	lady hale
190	28	The court must first be satisfied that the basic offence has been committed and then that it is racially or religiously aggravated within the meaning of section 28 of the 1998 Act . 	NAN	NAN	NAN	0.2	lady hale
190	29	Subsection -LRB- 1 -RRB- provides that the offence is racially or religiously aggravated if either of two different circumstances exists : One limb is therefore concerned with the outward manifestation of racial or religious hostility , the other with the inner motivation of the offender . 	NAN	NAN	NAN	0.2	lady hale
