25	0	https://publications.parliament.uk/pa/ld200102/ldjudgmt/jd020620/ni-1.htm 	NAN	NAN	NAN	0	NAN
25	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
25	2	LORD SLYNN OF HADLEY 	NAN	NAN	NAN	0	NAN
25	3	My Lords , 	NAN	NAN	NAN	0	NAN
25	4	1 . 	NAN	NAN	NAN	0	NAN
25	5	This appeal raises an important question as to the capacity and functions of the Northern Ireland Human Rights Commission set up by section 68 of the Northern Ireland Act 1998 -LRB- `` the 1998 Act '' -RRB- . 	NAN	NAN	NAN	0	NAN
25	6	2 . 	NAN	NAN	NAN	0	NAN
25	7	The question arises out of an inquest held by Her Majesty 's Coroner for the district of Fermanagh and Tyrone into the deaths of victims of the bomb explosion in Omagh on 15 August 1998 . 	NAN	NAN	NAN	0	NAN
25	8	Two matters became relevant . 	NAN	NAN	NAN	0	NAN
25	9	The first was whether the Coroner should order pre-inquest disclosure . 	NAN	NAN	NAN	0	NAN
25	10	The Coroner by letter dated 16 August 2000 asked whether the Commission wished to make a formal submission on human rights issues connected with that matter . 	NAN	NAN	NAN	0	NAN
25	11	The Commission prepared a skeleton argument on that and was represented by counsel at a hearing on 6 September 2000 . 	NAN	NAN	NAN	0	NAN
25	12	Following representations on behalf of the next of kin , the Coroner exercised his discretion to order pre-trial discovery and so he did not call on the Commission . 	NAN	NAN	NAN	0	NAN
25	13	3 . 	NAN	NAN	NAN	0	NAN
25	14	The second matter concerned the scope of the inquest 's remit . 	NAN	NAN	NAN	0	NAN
25	15	On 12 September the Commission wrote to the Coroner stating that in the opinion of the Commission `` there may be human rights principles arising in respect of these matters on which it would be appropriate for the Commission to make submissions '' . 	NAN	NAN	NAN	0	NAN
25	16	4 . 	NAN	NAN	NAN	0	NAN
25	17	In the meantime the Coroner had told the Commission that the latter would be provided with transcripts since he was `` satisfied '' that the Commission 's status equated `` to that of a properly interested person '' . 	NAN	NAN	NAN	0	NAN
25	18	The Commission noticed that in the only skeleton argument prepared on behalf of some of the relatives there was no consideration of applicable human rights standards . 	NAN	NAN	NAN	0	NAN
