234	0	https://publications.parliament.uk/pa/ld199798/ldjudgmt/jd980520/beau01.htm 	NAN	NAN	NAN	0	NAN
234	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
234	2	LORD GOFF OF CHIEVELEY 	NAN	NAN	NAN	0	NAN
234	3	My Lords , 	NAN	NAN	NAN	0	NAN
234	4	I have had the advantage of reading in draft the speech prepared by my noble and learned friend , Lord Hoffmann . 	lord goff	lord hoffmann	ackn	0	NAN
234	5	I find myself to be in complete agreement with his reasoning and his conclusion ; and I too am satisfied that , with all respect to the distinguished members of the Court of Appeal who decided the case , Northern Regional Health Authority v. Derek Crouch Construction Co. Ltd. -LSB- 1984 -RSB- Q.B. 644 was wrongly decided and must be overruled . 	lord goff	lord hoffmann	fullagr	0	NAN
234	6	I too would therefore allow the appeal -- a conclusion which , I have no doubt , will be welcomed by the courts in Northern Ireland who would , if they had been free to do so , have wished to follow the same course . 	lord goff	self	outcome	0	NAN
234	7	Like my noble and learned friend , I gladly acknowledge my debt to the writings of Mr. I.N. Duncan Wallace Q.C. on the subject . 	lord goff	lord hoffmann	partagr	0	NAN
234	8	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
234	9	LORD LLOYD OF BERWICK 	NAN	NAN	NAN	0	NAN
234	10	My Lords , 	NAN	NAN	NAN	0	NAN
234	11	Standard forms of building contract have often been criticised by the courts for being unnecessarily obscure and verbose . 	NAN	NAN	NAN	0	NAN
234	12	But in fairness one should add that it is sometimes the courts themselves who have added to the difficulty by treating building contracts as if they were subject to special rules of their own . 	NAN	NAN	NAN	0	NAN
234	13	Two recent examples illustrate the point . 	NAN	NAN	NAN	0	NAN
234	14	In Dawnays Ltd. v. F.G. Minter Ltd. and Trollope & Colls Ltd. -LSB- 1971 -RSB- 1 W.L.R. 1205 the Court of Appeal held that when a sum is certified by an architect as due under a building contract -LRB- in that case the RIBA form -RRB- the employer has no right of set-off . 	NAN	NAN	NAN	0	NAN
234	15	The justification for this decision was said to be that cash flow is the life blood of the building trade : see Modern Engineering -LRB- Bristol -RRB- Ltd. v. Gilbert-Ash -LRB- Northern -RRB- Ltd. -LRB- 1973 -RRB- 71 L.G.R. 162 per Lord Denning at p. 167 . 	NAN	NAN	NAN	0	NAN
234	16	The decision came as something of a surprise in the official referees ' corridor . 	NAN	NAN	NAN	0	NAN
234	17	It was overruled a few years later when the Modern Engineering case reached the House : -LSB- 1974 -RSB- A.C. 689 . 	NAN	NAN	NAN	0	NAN
234	18	`` It is not to be supposed '' Lord Diplock said , at p. 718 : `` that so an elementary an economic proposition as the need for cash flow in business enterprises escaped the attention of judges throughout the 130 years which had lapsed between Mondel v. Steel -LRB- 1841 -RRB- 8 M. & W. 858 and Dawnays ' case in 1971 . '' 	NAN	NAN	NAN	0	NAN
234	19	And so the House held , restoring the decision of His Honour Judge Edgar Fay Q.C. , that the ordinary common law right of set-off , whereby a breach of warranty may be set up in diminution of the price , applies as much to building contracts as to contracts for the sale of goods . 	NAN	NAN	NAN	0	NAN
234	20	In the meantime Dawnays ' case had been followed in five other cases in the Court of Appeal . 	NAN	NAN	NAN	0	NAN
234	21	This is not surprising when one considers the pressure of litigation in this field . 	NAN	NAN	NAN	0	NAN
234	22	One erroneous decision of the Court of Appeal is bound to lead to others . 	NAN	NAN	NAN	0	NAN
234	23	The same applies to the second example , although the intervening period has been somewhat longer . 	NAN	NAN	NAN	0	NAN
234	24	The arbitration clause in Northern Regional Health Authority v. Derek Crouch Construction Co. Ltd. -LSB- 1984 -RSB- 1 Q.B. 644 gave the arbitrator the power to `` open up review and revise any certificate '' of the architect , as does the arbitration clause in the present case . 	NAN	NAN	NAN	0.1	NAN
234	25	The Court of Appeal held this special power was confined to the arbitrator , on whom it had been conferred by the arbitration clause . 	NAN	NAN	NAN	0.1	NAN
234	26	It could not be exercised by the courts . 	NAN	NAN	NAN	0.1	NAN
234	27	Since it would have been unjust to the contractors to deprive them of the opportunity of challenging the architect 's certificates in that case , the Court of Appeal held that the arbitrations -LRB- there were two of them -RRB- should go ahead . 	NAN	NAN	NAN	0.1	NAN
234	28	As in Dawnays ' case , it appears that the decision in the Crouch 's case came as a surprise . 	NAN	NAN	NAN	0.1	NAN
234	29	Official referees had been opening up and revising certificates as a matter of course for many years without any objection from the parties . 	NAN	NAN	NAN	0.1	NAN
234	30	It is clear from Pringle J. 's judgment in the present case , that but for the decision in Crouch , he would not have granted the defendant a stay of the plaintiffs ' action under section 4 of the Arbitration Act -LRB- Northern Ireland -RRB- 1937 , and the Court of Appeal would have upheld his decision . 	NAN	NAN	NAN	0.1	NAN
234	31	In my view they would have been right . 	NAN	NAN	NAN	0.1	NAN
234	32	So the question is whether the Crouch case was correctly decided . 	NAN	NAN	NAN	0.1	NAN
234	33	In the present case we are concerned with clauses 30.9 , 30.10 and 41.4 . 	NAN	NAN	NAN	0.1	NAN
234	34	Clause 30.9 provides that the final certificate is to be conclusive evidence of the matter certified in accordance with the elaborate provisions set out in that clause . 	NAN	NAN	NAN	0.1	NAN
234	35	Clause 41.4 , the arbitration clause , provides , as one would expect , that the arbitrator 's powers to open up and revise certificates are subject to clause 30.9 . 	NAN	NAN	NAN	0.1	NAN
234	36	So the arbitrator has no power to open up and revise the final certificate , save as provided by clause 30.9 , and in particular by clause 30.9.3 . 	NAN	NAN	NAN	0.1	NAN
234	37	But we are not here concerned with the final certificate . 	NAN	NAN	NAN	0.1	NAN
234	38	It has not yet been issued . 	NAN	NAN	NAN	0.1	NAN
234	39	Nothing in clause 30.9 affects any certificate other than the final certificate . 	NAN	NAN	NAN	0.1	NAN
234	40	Indeed clause 30.10 specifically provides : `` Save as aforesaid no certificate of the architect shall of itself be conclusive evidence that any works materials or goods to which it relates are in accordance with this contract . '' 	NAN	NAN	NAN	0.1	NAN
234	41	Interim certificates granted by the architect in the course of a building contract are an important part of the contractual machinery . 	NAN	NAN	NAN	0.1	NAN
234	42	But there is nothing in the present contract to make interim certificates conclusive ; nor was there in the Crouch case . 	NAN	NAN	NAN	0.1	NAN
234	43	So there is no need for the contract to confer on the courts the power to open up and revise interim certificates . 	NAN	NAN	NAN	0.1	NAN
234	44	The power already exists , as part of the court 's ordinary power to enforce the contract in accordance with its terms . 	NAN	NAN	NAN	0.1	NAN
234	45	Then can it be said that the jurisdiction of the courts to open up and revise interim certificates is impliedly excluded by the terms of the arbitration clause ? 	NAN	NAN	NAN	0.1	NAN
234	46	I do not pause to consider whether such an ouster of the court 's powers would be effective in law ; on any view it would require the clearest of language . 	NAN	NAN	NAN	0.1	NAN
234	47	I can find no such language in clause 41.4 . 	NAN	NAN	NAN	0.1	NAN
234	48	Since an arbitrator 's powers , unlike the powers of the court , are derived ultimately from the contract under which he is appointed , it is by no means unusual to find his powers spelt out in longhand . 	NAN	NAN	NAN	0.1	NAN
234	49	Thus under the old law -LRB- until changed by section 30 of the Arbitration Act 1996 -RRB- an arbitrator had no power to rule on his own jurisdiction . 	NAN	NAN	NAN	0.1	NAN
234	50	Since he could not pull himself up by his own boot straps , he could not decide whether a valid arbitration agreement had ever come into existence . 	NAN	NAN	NAN	0.1	NAN
234	51	But the High Court can rule on its own jurisdiction . 	NAN	NAN	NAN	0.1	NAN
234	52	Similarly an arbitrator could not rule on a question whether the contract ought to be rectified . 	NAN	NAN	NAN	0.1	NAN
234	53	So it is not surprising to find the parties conferring on the arbitrator an express power to rectify the contract . 	NAN	NAN	NAN	0.1	NAN
234	54	But it would be hopeless to argue that because the parties had by clause 41.4 conferred on the arbitrator an express power to rectify the contact , they had by implication curtailed the power of the court to rectify the contract . 	NAN	NAN	NAN	0.1	NAN
234	55	By the same token , the courts power to open up and revise interim certificates is not excluded by the express power to open up and revise certificates conferred on the arbitrator . 	NAN	NAN	NAN	0.1	NAN
234	56	For these reasons , and those given by my noble and learned friend Lord Hoffmann and Lord Hope , with which I agree , I would hold that the Crouch case was wrongly decided , and , like them , would allow the appeal . 	lord lloyd	lord hoffmann	fullagr	0.1	NAN
234	56	For these reasons , and those given by my noble and learned friend Lord Hoffmann and Lord Hope , with which I agree , I would hold that the Crouch case was wrongly decided , and , like them , would allow the appeal . 	lord lloyd	lord hope	fullagr	0.1	NAN
234	56	For these reasons , and those given by my noble and learned friend Lord Hoffmann and Lord Hope , with which I agree , I would hold that the Crouch case was wrongly decided , and , like them , would allow the appeal . 	lord lloyd	self	outcome	0.1	NAN
234	57	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	NAN
234	58	LORD NOLAN 	NAN	NAN	NAN	0.1	NAN
234	59	My Lords , 	NAN	NAN	NAN	0.1	NAN
234	60	I confess to much sympathy with the very distinguished and experienced judges who have expressed or assented to the view that a clause such as clause 41.4 of the building contract giving the arbitrator power to `` open up , review and revise any certificate , opinion , decision requirement or notice '' confers upon him a discretion wider than that available to a court . 	NAN	NAN	NAN	0.1	NAN
234	61	The language used is not that of the Supreme Court Practice . 	NAN	NAN	NAN	0.1	NAN
234	62	It seems to suggest an informal and constructive approach to the resolution of problems occurring in the course of the building work , an approach appropriate to the work of an arbitrator who is chosen because he is an architect rather than a judge . 	NAN	NAN	NAN	0.1	NAN
234	63	I am , however , persuaded by the arguments of Mr. Declan Morgan Q.C. , and by the opinions of your Lordships whose speeches I have had the opportunity of reading in draft , that the Court of Appeal in Northern Regional Health Authority v. Derek Crouch Construction Co. Ltd. -LSB- 1984 -RSB- Q.B. 644 placed a weight on clause 41.4 greater than it will bear . 	lord nolan	all	ackn	0.1	NAN
234	63	I am , however , persuaded by the arguments of Mr. Declan Morgan Q.C. , and by the opinions of your Lordships whose speeches I have had the opportunity of reading in draft , that the Court of Appeal in Northern Regional Health Authority v. Derek Crouch Construction Co. Ltd. -LSB- 1984 -RSB- Q.B. 644 placed a weight on clause 41.4 greater than it will bear . 	lord nolan	all	fullagr	0.1	NAN
234	64	I am persuaded in particular that clause 41.4 , read in the context of the contract as a whole , can not properly be construed as giving an interim certificate -LRB- as distinct from a final certificate -RRB- any conclusive effect in litigation between the parties . 	NAN	NAN	NAN	0.1	NAN
234	65	Further , I am satisfied that the clause can not be regarded as conferring upon the arbitrator the power to modify the contract . 	NAN	NAN	NAN	0.1	NAN
234	66	I find it difficult to conceive of a contract properly so called which conferred upon a third party the power to modify its terms . 	NAN	NAN	NAN	0.1	NAN
234	67	The decision in the Crouch case has stood unchallenged , although not uncriticised , for 14 years . 	NAN	NAN	NAN	0.1	NAN
234	68	It has now been virtually superseded by section 9 -LRB- 4 -RRB- of the Arbitration Act 1996 , unless and until -LRB- if ever -RRB- section 86 of that Act is brought into operation . 	NAN	NAN	NAN	0.1	NAN
234	69	Yet on the view of the law which has prevailed in your Lordships ' House the relevant dicta in the Crouch case must clearly be overruled , in justice to the appellants . 	lord nolan	all	partagr	0.1	NAN
234	70	Pringle J. and the Court of Appeal in Northern Ireland would plainly have refused a stay to the respondents , on the compelling ground that to grant it would lead to duplication of proceedings , had it not been for their reluctant acceptance of what was said in the Crouch case . 	NAN	NAN	NAN	0.1	NAN
234	71	The same objection to a stay did not , as it happens , arise in the Crouch case itself because all three of the parties concerned submitted to arbitration by the same arbitrator . 	NAN	NAN	NAN	0.1	NAN
234	72	Mr. Donnell Deeny Q.C. , for the first named respondent , persuasively invited your Lordships to assume that the same consequence would follow if the stay were upheld in the present case , but the assumption was not one which Mr. Morgan was prepared to support . 	NAN	NAN	NAN	0.2	NAN
234	73	I , too , would therefore allow the appeal . 	lord nolan	self	outcome	0.2	NAN
234	74	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.2	NAN
234	75	LORD HOFFMANN 	NAN	NAN	NAN	0.2	NAN
234	76	My Lords , 	NAN	NAN	NAN	0.2	NAN
234	77	The question before your Lordships is whether an arbitrator appointed to decide a dispute arising under a building contract in the JCT Standard Form has a power to review decisions and certificates of the architect which is not available to a court . 	NAN	NAN	NAN	0.2	NAN
234	78	The English Court of Appeal so held in Northern Regional Health Authority v. Derek Crouch Construction Co. Ltd. -LSB- 1984 -RSB- Q.B. 644 but your Lordships are invited to say that they were wrong . 	NAN	NAN	NAN	0.2	NAN
234	79	The clause which is said to give the arbitrator these exceptional powers is 41.4 , of which the relevant parts are as follows : '' . 	NAN	NAN	NAN	0.2	NAN
234	80	. 	NAN	NAN	NAN	0.2	NAN
234	81	. 	NAN	NAN	NAN	0.2	NAN
234	82	the arbitrator shall , without prejudice to the generality of his powers , have power to rectify the contract so that it accurately reflects the true agreement made by the employer and the contractor , to direct such measurements and/or valuations as may in his opinion be desirable in order to determine the rights of the parties and to ascertain and award any sum which ought to have been the subject of or included in any certificate and to open up , review and revise any certificate , opinion , decision requirement or notice and to determine all matters in dispute which shall be to him in the same manner as if no such certificate , opinion , decision , requirement or notice had been given . '' 	NAN	NAN	NAN	0.2	NAN
234	83	The words particularly relied upon are those which confer a power to `` to open up , review and revise any certificate , opinion , decision requirement or notice '' and determine matters in dispute as if they had not been given . 	NAN	NAN	NAN	0.2	NAN
234	84	The Court of Appeal in the Crouch case said that these were special powers conferred exclusively upon the arbitrator . 	NAN	NAN	NAN	0.2	NAN
