253	0	https://publications.parliament.uk/pa/ld200506/ldjudgmt/jd061025/morgan-1.htm 	NAN	NAN	NAN	0	NAN
253	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
253	2	LORD HOFFMANN 	NAN	NAN	NAN	0	NAN
253	3	My Lords , 	NAN	NAN	NAN	0	NAN
253	4	1 . 	NAN	NAN	NAN	0	NAN
253	5	On 8 March 2001 the Court of Justice for the European Communities decided that that United Kingdom revenue law , which had since 1973 allowed companies whose parents were resident in the United Kingdom to elect to pay dividends free of advanced corporation tax -LRB- `` ACT '' -RRB- , discriminated unlawfully against companies with parents resident in other Member States : Metallgesellschaft Ltd v Inland Revenue Commissioners -LRB- Joined Cases C-397 and C-410 / 98 -RRB- -LSB- 2001 -RSB- Ch . 	NAN	NAN	NAN	0	NAN
253	6	620 . 	NAN	NAN	NAN	0	NAN
253	7	The exaction of the tax from such companies had been contrary to the EC Treaty and they were entitled to compensation . 	NAN	NAN	NAN	0	NAN
253	8	2 . 	NAN	NAN	NAN	0	NAN
253	9	The forensic fall-out from this decision has been very considerable . 	NAN	NAN	NAN	0	NAN
253	10	Large numbers of subsidiaries of companies resident in other Member States have lodged claims for compensation or restitution , some raising difficult ancillary points of law . 	NAN	NAN	NAN	0	NAN
253	11	The High Court has made a group litigation order to enable these points to be resolved in an orderly fashion . 	NAN	NAN	NAN	0	NAN
253	12	The main point in this appeal concerns the period of limitation applicable to such claims . 	NAN	NAN	NAN	0	NAN
253	13	But that in turn raises some fundamental questions about the cause of action upon which the claimants rely . 	NAN	NAN	NAN	0	NAN
253	14	3 . 	NAN	NAN	NAN	0	NAN
253	15	Before coming to these questions , I must briefly enlarge upon the provisions relating to advance corporation tax which the ECJ held to be contrary to Community law . 	NAN	NAN	NAN	0	NAN
253	16	The tax , which was abolished in 1999 , was in theory corporation tax payable in advance of the date on which it would otherwise have been payable . 	NAN	NAN	NAN	0	NAN
253	17	A company resident in the United Kingdom pays corporation tax on profits arising in a given accounting period and , generally speaking , the tax is payable nine months after the period ends . 	NAN	NAN	NAN	0	NAN
253	18	But the trigger for the payment of corporation tax was the payment of a dividend . 	NAN	NAN	NAN	0	NAN
253	19	A company which paid a dividend became liable to account to the Inland Revenue for ACT calculated as a proportion of the dividend . 	NAN	NAN	NAN	0	NAN
253	20	This could afterwards be set off against the corporation tax -LRB- `` mainstream corporation tax '' or `` MCT '' -RRB- which became chargeable on its profits . 	NAN	NAN	NAN	0	NAN
253	21	The Revenue thereby obtained early payment of the tax and , in cases in which the company 's liability for MCT turned out to be less than it had paid as ACT , payment of tax which would not otherwise have fallen due . 	NAN	NAN	NAN	0	NAN
253	22	4 . 	NAN	NAN	NAN	0	NAN
253	23	The rule that ACT was payable on dividends was however subject to an exception if the dividend was paid to a parent company in the same group . 	NAN	NAN	NAN	0	NAN
