269	0	https://publications.parliament.uk/pa/ld200506/ldjudgmt/jd051013/quark-1.htm 	NAN	NAN	NAN	0	NAN
269	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
269	2	LORD BINGHAM OF CORNHILL 	NAN	NAN	NAN	0	NAN
269	3	My Lords , 	NAN	NAN	NAN	0	NAN
269	4	1 . 	NAN	NAN	NAN	0	NAN
269	5	To fish for Patagonian toothfish in the Maritime Zone adjacent to South Georgia and the South Sandwich Islands -LRB- `` SGSSI '' -RRB- it is necessary to hold an annual licence . 	NAN	NAN	NAN	0	NAN
269	6	Licences are granted by the Director of Fisheries of SGSSI . 	NAN	NAN	NAN	0	NAN
269	7	They are a valuable commercial asset , since the fishing is very profitable . 	NAN	NAN	NAN	0	NAN
269	8	Quark Fishing Limited , a Falkland Islands company , obtained such a licence for its motor vessel Jacqueline in each year from 1997-2000 . 	NAN	NAN	NAN	0	NAN
269	9	In 2001 it applied again . 	NAN	NAN	NAN	0	NAN
269	10	But the Secretary of State for Foreign and Commonwealth Affairs on 7 June 2001 formally instructed the Commissioner of SGSSI to direct the Director of Fisheries of SGSSI to allocate licences for the 2001 season in a way which precluded the grant of a licence to Quark for Jacqueline . 	NAN	NAN	NAN	0	NAN
269	11	The instruction was followed and the licence withheld . 	NAN	NAN	NAN	0	NAN
269	12	Quark challenged the lawfulness of the Secretary of State 's instruction on conventional public law grounds , and succeeded both in the High Court and on appeal : -LSB- 2001 -RSB- EWHC Admin 1174 ; -LSB- 2002 -RSB- EWCA Civ 1409 . 	NAN	NAN	NAN	0	NAN
269	13	There is no further appeal on that aspect of the case . 	NAN	NAN	NAN	0	NAN
269	14	But an issue remains whether Quark is entitled to damages . 	NAN	NAN	NAN	0	NAN
269	15	On that issue , raised by an application to strike out , decisions adverse to Quark have been made by Collins J at first instance -LRB- -LSB- 2003 -RSB- EWHC 1743 -LRB- Admin -RRB- -RRB- and the Court of Appeal -LRB- Pill , Thomas and Jacob LJJ , -LSB- 2004 -RSB- EWCA Civ 527 , -LSB- 2005 -RSB- QB 93 -RRB- . 	NAN	NAN	NAN	0	NAN
269	16	It is now accepted that Quark can recover damages against the Secretary of State only if it can show that his admittedly unlawful instruction violated its rights under article 1 of the First Protocol to the European Convention on Human Rights so as to render him liable in damages under sections 6 and 7 of the Human Rights Act 1998 . 	NAN	NAN	NAN	0	NAN
269	17	But an anterior question has been raised , whether the Secretary of State , when giving his unlawful instruction , was acting for Her Majesty the Queen in right of the United Kingdom -LRB- as Quark argues -RRB- or in right of SGSSI -LRB- as the Secretary of State now argues -RRB- . 	NAN	NAN	NAN	0	NAN
269	18	Collins J decided both questions against Quark . 	NAN	NAN	NAN	0	NAN
269	19	The Court of Appeal disagreed on the anterior issue , holding that the instruction had been given by the Secretary of State on behalf of Her Majesty in right of the United Kingdom , and the Secretary of State challenges that ruling before the House . 	NAN	NAN	NAN	0	NAN
269	20	But the Court of Appeal agreed with the judge that no claim could lie under the 1998 Act and the First Protocol , and Quark challenges that ruling . 	NAN	NAN	NAN	0	NAN
269	21	SGSSI 2 . 	NAN	NAN	NAN	0	NAN
269	22	SGSSI was acquired by the Crown by settlement . 	NAN	NAN	NAN	0	NAN
269	23	Its government was established under the British Settlements Acts 1887 and 1945 . 	NAN	NAN	NAN	0	NAN
