223	0	https://publications.parliament.uk/pa/ld200607/ldjudgmt/jd071017/johns-1.htm 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	2	LORD HOFFMANN 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	3	My Lords , 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	4	Summary 1 . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	5	The question is whether someone who has been negligently exposed to asbestos in the course of his employment can sue his employer for damages on the ground that he has developed pleural plaques . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	6	These are areas of fibrous thickening of the pleural membrane which surrounds the lungs . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	7	Save in very exceptional cases , they cause no symptoms . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	8	Nor do they cause other asbestos-related diseases . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	9	But they signal the presence in the lungs and pleura of asbestos fibres which may independently cause life-threatening or fatal diseases such as asbestosis or mesothelioma . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	10	In consequence , a diagnosis of pleural plaques may cause the patient to contemplate his future with anxiety or even suffer clinical depression . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	11	2 . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	12	Proof of damage is an essential element in a claim in negligence and in my opinion the symptomless plaques are not compensatable damage . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	13	Neither do the risk of future illness or anxiety about the possibility of that risk materialising amount to damage for the purpose of creating a cause of action , although the law allows both to be taken into account in computing the loss suffered by someone who has actually suffered some compensatable physical injury and therefore has a cause of action . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	14	In the absence of such compensatable injury , however , there is no cause of action under which damages may be claimed and therefore no computation of loss in which the risk and anxiety may be taken into account . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	15	It follows that in my opinion the development of pleural plaques , whether or not associated with the risk of future disease and anxiety about the future , is not actionable injury . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	16	The same is true even if the anxiety causes a recognised psychiatric illness such as clinical depression . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	17	The right to protection against psychiatric illness is limited and does not extend to an illness which would be suffered only by an unusually vulnerable person because of apprehension that he may suffer a tortious injury . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	18	The risk of the future disease is not actionable and neither is a psychiatric illness caused by contemplation of that risk . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	19	The earlier rulings 3 . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	20	In the 1980s the actionability of pleural plaques was considered in three decisions at first instance . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	21	In all three cases the judges found in favour of the plaintiffs . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	22	But their reasoning was not altogether consistent . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	23	The first case was Church v Ministry of Defence -LRB- 1984 -RRB- 134 NLJ 623 , an action by a fitter who had until 1954 worked with asbestos in the naval dockyard at Chatham . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	24	A routine X-ray in 1980 revealed pleural plaques . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	25	Peter Pain J said -LRB- at p. 6 -RRB- that it was `` an error to treat the pleural plaques on their own . '' 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	26	There was , he said , damage caused `` by the asbestos passing through the lungs and causing the plaques to form . '' 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	27	Adding that to the plaques themselves , it was not damage `` so minor that the law should disregard it . '' 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	28	4 . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	29	A month later Otton J gave judgment in a similar case -LRB- Sykes v Ministry of Defence The Times , 23 March 1984 -RRB- . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	30	The plaintiff had worked with asbestos in the naval dockyard at Portsmouth . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	31	The judge was referred to the decision of Peter Pain J in the Church case but his reasoning was not quite the same . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	32	In the opinion of Otton J , there was no need to add anything to the plaques to produce compensatable damage . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	33	It was enough that there had been a `` definite change in the structure of the pleura '' . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	34	That gave the plaintiff a cause of action and therefore , in calculating the damages , one could take into account the risk of other diseases and the plaintiff 's anxiety . 	NAN	NAN	NAN	0	lord hoffmann, lord hope, lord rodger, lord scott
223	35	As the judge awarded a global sum of # 1,500 damages for `` the three elements of physical damage , anxiety and the risks of further complications '' , he did not have to explain how he would have calculated damages for the symptomless plaques alone . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	36	5 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	37	Patterson v Ministry of Defence -LSB- 1987 -RSB- CLY 1194 was another similar case from the naval dockyard at Chatham . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	38	Simon Brown J did not accept that a `` symptom-free physiological change '' such as a plaque was an actionable injury . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	39	If Otton J had decided the contrary , he disagreed . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	40	But the plaques together with the risk of future disease and anxiety could add up to a cause of action . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	41	The reasoning of Simon Brown J was therefore based upon what was called , in argument before your Lordships , a theory of aggregation . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	42	The proposition was that a physiological change which is not compensatable damage can be aggregated with risk and anxiety -LRB- neither of which would by themselves give rise to a cause of action -RRB- to create a cause of action . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	43	6 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	44	Since these decisions , claims have regularly been settled on the basis that pleural plaques are actionable injury . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	45	But now the insurers have decided to challenge the practice . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	46	Ten test cases were selected for trial before Holland J , who also found that the plaques were actionable . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	47	In seven cases the insurers appealed to the Court of Appeal , which reversed the decision of the judge . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	48	Four of the claimants now appeal to your Lordships ' House . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	49	In order to decide the point , it is necessary to go back to first principles . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	50	The concept of actionable damage 7 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	51	Some causes of action arise without proof of damage . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	52	Trespass and breach of contract are examples . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	53	Proof of the trespass or breach of contract is enough to found a cause of action . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	54	If no actual damage is proved , the claimant is entitled to nominal damages . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	55	But a claim in tort based on negligence is incomplete without proof of damage . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	56	Damage in this sense is an abstract concept of being worse off , physically or economically , so that compensation is an appropriate remedy . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	57	It does not mean simply a physical change , which is consistent with making one better , as in the case of a successful operation , or with being neutral , having no perceptible effect upon one 's health or capability . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	58	8 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	59	How much worse off must one be ? 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	60	An action for compensation should not be set in motion on account of a trivial injury . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	61	De minimis non curat lex . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	62	But whether an injury is sufficiently serious to found a claim for compensation or too trivial to justify a remedy is a question of degree . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	63	Because people do not often go to the trouble of bringing actions to recover damages for trivial injuries , the question of how trivial is trivial has seldom arisen directly . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	64	It has however arisen in connection with the Limitation Act , under which the primary rule is that time runs from the date on which the cause of action accrues . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	65	In an action for negligence , that means the date upon which the claimant suffered damage which can not be characterised as trivial . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	66	To identify that moment was the vital question in Cartledge v E Jopling & Sons Ltd -LSB- 1963 -RSB- AC 758 , in which the employees had suffered death or serious injury from damage to their lungs caused by exposure to fragmented silica . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	67	At a date earlier than the commencement of the limitation period their lungs had suffered damage which would have been visible upon an X-ray examination , reduced their lung capacity in a way which would show itself in cases of unusual exertion , might advance without further inhalation , made them more vulnerable to tuberculosis or bronchitis and reduced their expectation of life . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	68	But in normal life the damage produced no symptoms and they were unaware of it . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	69	The House of Lords affirmed the view of the trial judge and the Court of Appeal that a cause of action had arisen and the claims -LRB- as the law then stood -RRB- were statute-barred . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	70	9 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	71	The members of the Court of Appeal and the House of Lords used slightly different words to express the degree of injury which must have been suffered . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	72	In the Court of Appeal -LRB- -LSB- 1962 -RSB- 1 QB 189 -RRB- Harman LJ spoke -LRB- at p 199 -RRB- of loss or damage `` not being insignificant '' and Pearson LJ said -LRB- at p 208 -RRB- that the cause of action accrues when `` the plaintiff concerned has suffered serious harm '' . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	73	In the House of Lords -LRB- -LSB- 1963 -RSB- AC 758 -RRB- Lord Reid said -LRB- at pp 771-772 -RRB- that the cause of action accrues when the wrongful act has caused personal injury `` beyond what can be regarded as negligible '' . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	74	Lord Evershed -LRB- at p 774 -RRB- spoke of `` real damage as distinct from purely minimal damage '' . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	75	Lord Pearce -LRB- with whom all the rest of their Lordships agreed -RRB- said -LRB- at p 779 -RRB- : Are pleural plaques actionable damage ? 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	76	10 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	77	Holland J found that the plaques in themselves were not damage which could found a cause of action . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	78	He said -LRB- at para 80a -RRB- : 11 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	79	This finding of fact is in my opinion unassailable . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	80	As the judge noted , the point was conceded by the claimants , who preferred to rely upon the aggregation theory adopted by Simon Brown J in Patterson v Ministry of Defence . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	81	The same concession was made in the Court of Appeal but withdrawn in the House of Lords . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	82	If the case lay on the borderline , I would have thought that the judge 's finding was open to him on the evidence and should not be disturbed . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	83	But this was not a borderline case and I do not see how it was open to the judge , on the evidence , to come to any other conclusion . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	84	It was not merely that the plaques caused no immediate symptoms . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	85	That was also the case in Cartledge v E Jopling & Sons Ltd -LSB- 1963 -RSB- AC 758 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	86	The important point was that , save in the most exceptional case , the plaques would never cause any symptoms , did not increase the susceptibility of the claimants to other diseases or shorten their expectation of life . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	87	They had no effect upon their health at all . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	88	As the judge put it at para 64 : The aggregation theory 12 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	89	If the pleural plaques are not in themselves damage , do they become damage when aggregated with the risk which they evidence or the anxiety which that risk causes ? 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	90	In principle , neither the risk of future injury nor anxiety at the prospect of future injury is actionable . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	91	These propositions are established by the decisions of the House in Gregg v Scott -LSB- 2005 -RSB- 2 AC 176 and Hicks v Chief Constable of the South Yorkshire Police -LSB- 1992 -RSB- 2 All ER 65 respectively . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	92	How then can they be relied upon to create a cause of action which would not otherwise exist ? 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	93	13 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	94	The appellants ' argument is based upon the common law rule that if a claimant has suffered actionable personal injury as a result of the defendant 's breach of duty , he can and must claim damages in the same action for all the damage which he has suffered or will suffer in consequence of that breach of duty . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	95	As Bowen LJ said in Brunsden v Humphrey -LRB- 1884 -RRB- 14 QBD 141 , 148 : 14 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	96	This `` single action rule '' is very old and for the protection of defendants . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	97	Coke said that it was based upon the maxim interest rei publicae ut sit finis litium , `` otherwise great oppression might be done under colour and pretence of law '' : see Bowen LJ at p 147 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	98	A defendant should not have to answer more than once for the consequences of the same act . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	99	A corollary of the rule is that if a claimant does have a cause of action , he may recover damages for the risk that he may suffer further injury in consequence of the same act of negligence , even though -LRB- under the principle in Gregg v Scott -RRB- , such risk would not be independently actionable . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	100	There are also cases which suggest that he may be able to recover damages for anxiety consequent upon an actionable injury . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	101	But recovery is predicated upon the existence of actionable injury . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	102	There is nothing to suggest that a claimant can rely upon the single action rule to sue in circumstances in which he does not have a cause of action in the first place . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	103	15 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	104	The rule was modified for personal injury actions by section 32A of the Supreme Court Act 1981 , inserted by section 6 -LRB- 1 -RRB- of the Administration of Justice Act 1982 : 16 . 	NAN	NAN	NAN	0.1	lord hoffmann, lord hope, lord rodger, lord scott
223	105	This provision allows a claimant to elect for an award of provisional damages for the injury which he has already suffered and enables him to avoid having to quantify his damages for the chance of developing further injury in the future ; a calculation which is likely to result in his being either undercompensated -LRB- if the injury occurs -RRB- or overcompensated -LRB- if it does not -RRB- . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	106	Most -LRB- though not all -RRB- of the claimants in these proceedings elected for provisional damages . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	107	But the statute does not support the aggregation theory . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	108	On the contrary , its insistence that provisional damages can be obtained only when there is a chance that a serious disease will develop `` as a result of the act or omission which gave rise to the cause of action '' makes it clear that it applies only where the claimant has a cause of action . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	109	The judgment of the Court of Appeal 17 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	110	For these reasons I would reject the aggregation theory . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	111	The majority in the Court of Appeal , who also rejected it , placed some emphasis upon policy arguments of a consequentialist nature , based upon predictions of how people would behave if they could sue for pleural plaques . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	112	I am bound to say that some of these seemed to me rather speculative and I am inclined to agree with Smith LJ who said in her dissenting judgment -LRB- -LSB- 2006 -RSB- ICR 1458 , 1492 , para 112 -RRB- that `` the question can and should be answered by the application of established legal principle to a new factual situation '' . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	113	But I respectfully disagree with Smith LJ about that principle , which is , in my opinion , that in order to sue for personal injury you need a cause of action and that symptomless bodily changes with no foreseeable consequences , the risk of a disease which is not consequent upon those changes and anxiety about that risk are not , individually or collectively , damage giving rise to a cause of action . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	114	18 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	115	Smith LJ said that pleural plaques amounted to `` an injury '' . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	116	She gave two reasons : first , in rare cases plaques might -LRB- on account of the position in which they developed -RRB- cause symptoms . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	117	In such a case the symptoms are not the injury . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	118	It is the plaque . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	119	That shows that the plaque is an injury and it must be an injury whether it causes symptoms or not . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	120	Similarly , the plaque is a lesion to the pleura . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	121	A lesion to the body , for example , a disfiguring scar , would be a compensatable injury . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	122	That shows that a lesion is an injury . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	123	19 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	124	It seems to me , with respect , that Smith LJ asked herself the wrong question . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	125	One is not concerned with whether the plaque is in some sense `` injury '' or -LRB- as she went on to decide -RRB- a `` disease '' . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	126	The question is whether the claimant has suffered damage . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	127	That means : is he appreciably worse off on account of having plaques ? 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	128	The rare victim whose plaques are causing symptoms is worse off on that account . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	129	Likewise , the man with the disfiguring lesion is worse off because he is disfigured . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	130	In the usual case , however -LRB- including those of all the claimants in these proceedings -RRB- the plaques have no effect . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	131	They have not caused damage . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	132	20 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	133	Smith LJ also found support for the aggregation theory in section 32A of the Supreme Court Act 1981 , to which I have already referred . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	134	She said -LRB- at p 1497 , para 133 -RRB- : 21 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	135	That seems to me undoubtedly correct . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	136	But she then went on to say : 22 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	137	It is the last `` therefore '' that seems to me , with respect , to precede a non sequitur . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	138	It is true that if he has a cause of action , his damage must include the risks that other serious conditions might eventuate . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	139	But that does not mean that such risks are taken into account in deciding whether he has a cause of action , that is to say , whether he has suffered -LRB- and not merely may suffer -RRB- more than minimal damage . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	140	23 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	141	I would , for the reasons so far discussed , dismiss the appeals of all the claimants except Mr Grieves . 	lord hoffmann	self	outcome	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	142	His case is different because he suffered not merely anxiety but clinical depression , a recognised psychiatric illness , in consequence of being told that his pleural plaques indicated a significant exposure to asbestos and the risk of future disease . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	143	Unlike the kind of anxiety considered in Hicks v Chief Constable of the South Yorkshire Police -LSB- 1992 -RSB- 2 All ER 65 , psychiatric illness does constitute damage for the purpose of founding an action in negligence . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	144	So the question in Mr Grieves 's case is a different one : not whether he suffered damage , but whether the defendants owed him a duty of care in respect of psychiatric illness caused by his anxiety at the risk of a future illness . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	145	24 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	146	Mr Grieves is suing two defendants : a company by whom he was employed as a maintenance engineer between 1961 and 1964 and another by which he was employed between 1964 and 1969 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	147	Both admit that they negligently exposed him to asbestos dust . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	148	He developed his psychiatric illness as a result of an X-ray examination in 2000 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	149	The question of whether he was owed a duty of care in respect of that illness must in my opinion by answered by reference to the principles stated by Hale LJ in her lucid and comprehensive judgment in Hatton v Sutherland -LSB- 2002 -RSB- ICR 613 , which were approved by this House in Barber v Somerset County Council -LSB- 2004 -RSB- 1 WLR 1089 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	150	The judgment was concerned with psychiatric injury caused by subjecting an employee to occupational stress , but the general principles are in my opinion applicable to psychiatric injury caused by any breach of duty on the part of the employer . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	151	25 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	152	Hale LJ said -LRB- at p 624 , para 23 -RRB- that `` the threshold question is whether this kind of harm to this particular employee was reasonably foreseeable . '' 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	153	She rejected the general applicability of the test of whether psychiatric injury was foreseeable in a person of `` ordinary fortitude '' because an employer 's duty was owed to each individual employee and not an undifferentiated member of the public . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	154	An employer may know -LRB- or it may be that he should know -RRB- of a particular vulnerability in an employee . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	155	In that case , he has a duty to treat him with appropriate care . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	156	On the other hand , in the absence of some particular problem or vulnerability , the employer was entitled to assume -LRB- in a case of occupational stress -RRB- that the employee is `` up to the normal pressures of the job '' . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	157	Applied to the broader question of psychiatric illness , that means that in the absence of contrary information , the employer is entitled to assume that his employees are persons of ordinary fortitude . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	158	26 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	159	In the present case , the employer would be unlikely to have any specific knowledge of how a particular employee was likely to react to the risk of asbestos-related illness more than 30 years after he had left his employment . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	160	An assumption of ordinary fortitude is therefore inevitable . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	161	27 . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	162	The Court of Appeal noted -LRB- at p 1482 , para 76 -RRB- that the judge had made no finding that Mr Grieves 's psychiatric injury was reasonably foreseeable and said that `` there is no material which would enable us to make such a finding . '' 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	163	Dr Menon , one of the expert witnesses , said that over 6 years he had assessed nearly 80 men with asbestos-related diseases and suspected mental health problems . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
223	164	Of these , about half were suffering from diagnosable mental disorders . 	NAN	NAN	NAN	0.2	lord hoffmann, lord hope, lord rodger, lord scott
