270	0	https://publications.parliament.uk/pa/ld200304/ldjudgmt/jd040429/mcfar-1.htm 	NAN	NAN	NAN	0	lord bingham
270	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord bingham
270	2	LORD BINGHAM OF CORNHILL 	NAN	NAN	NAN	0	lord bingham
270	3	My Lords , 	NAN	NAN	NAN	0	lord bingham
270	4	1 . 	NAN	NAN	NAN	0	lord bingham
270	5	The issue in this appeal is whether the respondent Secretary of State acted unlawfully in declining to pay compensation to the appellant , Mr McFarland , who was imprisoned following a conviction which was later quashed . 	NAN	NAN	NAN	0	lord bingham
270	6	In these proceedings , brought to challenge the Secretary of State 's decision to withhold payment of compensation , Mr McFarland has been denied relief by Kerr J -LRB- -LSB- 2002 -RSB- NIQB 14 , -LSB- 2002 -RSB- NIJB 154 -RRB- and by the Court of Appeal in Northern Ireland -LRB- Carswell LCJ , Campbell LJ and Weatherup J : -LSB- 2002 -RSB- NICA 28 , -LSB- 2002 -RSB- NI 337 -RRB- . 	NAN	NAN	NAN	0	lord bingham
270	7	He renews his challenge before the House . 	NAN	NAN	NAN	0	lord bingham
270	8	The facts 2 . 	NAN	NAN	NAN	0	lord bingham
270	9	A nurse complained that Mr McFarland had entered her room in the nurses ' home at Tyrone County Hospital , Omagh , late at night and touched her indecently . 	NAN	NAN	NAN	0	lord bingham
270	10	Mr McFarland was questioned by the police and admitted that he had been in the nurse 's room and might have touched the nurse , but not that he had done so indecently . 	NAN	NAN	NAN	0	lord bingham
270	11	He was charged with indecent assault and pleaded guilty through solicitors at the Omagh Magistrates ' Court in December 1998 . 	NAN	NAN	NAN	0	lord bingham
270	12	In January 1999 application to vacate his plea of guilty was made to Mr McRandal , the resident magistrate . 	NAN	NAN	NAN	0	lord bingham
270	13	He required medical evidence to support the application , but it was granted by another magistrate . 	NAN	NAN	NAN	0	lord bingham
270	14	The case came on for hearing before Mr McRandal on 5 May 1999 , when application was made that the magistrate should disqualify himself because he knew of the original plea . 	NAN	NAN	NAN	0	lord bingham
270	15	The magistrate did not accede to this application , the hearing proceeded and the complainant gave evidence . 	NAN	NAN	NAN	0	lord bingham
270	16	3 . 	NAN	NAN	NAN	0.1	lord bingham
270	17	After this evidence the magistrate called prosecuting and defending counsel to see him privately in chambers , in the absence of Mr McFarland . 	NAN	NAN	NAN	0.1	lord bingham
270	18	As a result of this meeting , defending counsel spoke to Mr McFarland and , as put in McFarland 's affidavit sworn on 7 March 2000 , `` He lead -LSB- sic -RSB- me to understand that the Magistrate had taken a very strong and favourable view of the evidence of the two witnesses that he had heard . 	NAN	NAN	NAN	0.1	lord bingham
270	19	He advised me that if I continued to contest the matter his understanding was that the Magistrate would most certainly refer the matter to the High Court for sentencing where I would receive a sentence of 18 months or more '' . 	NAN	NAN	NAN	0.1	lord bingham
270	20	In the light of this intimation Mr McFarland changed his plea to guilty . 	NAN	NAN	NAN	0.1	lord bingham
270	21	His counsel sought an adjournment so that a pre-sentence report could be obtained , but this was refused and Mr McFarland was sentenced to eight months ' imprisonment . 	NAN	NAN	NAN	0.1	lord bingham
270	22	He appealed to the county court , but the county court judge questioned whether he could entertain an appeal following a plea of guilty ; the appeal was withdrawn and the conviction affirmed . 	NAN	NAN	NAN	0.1	lord bingham
270	23	Mr McFarland served the appropriate part , four months , of the term imposed upon him . 	NAN	NAN	NAN	0.1	lord bingham
270	24	4 . 	NAN	NAN	NAN	0.1	lord bingham
270	25	Having served his sentence , Mr McFarland applied for judicial review to quash his conviction . 	NAN	NAN	NAN	0.1	lord bingham
270	26	The application came before a Divisional Court -LRB- Carswell LCJ and Sir John Macdermott -RRB- on 20 June 2000 , and on 30 June the court gave judgment quashing the conviction : -LSB- 2000 -RSB- NI 403 . 	NAN	NAN	NAN	0.1	lord bingham
270	27	There were before the court affidavits sworn by Mr McFarland , the magistrate and counsel who had represented Mr McFarland in the magistrates ' court , which to some extent conflicted . 	NAN	NAN	NAN	0.1	lord bingham
270	28	But it was plain that there had been a private meeting in the magistrate 's chambers , that the magistrate had commented on the strength of the complainant 's evidence , that the magistrate had mentioned the possible need to refer the case to the Crown Court for sentence , where a sentence of eighteen months ' imprisonment might well be imposed , and that defence counsel had passed on the gist of the magistrate 's observations to Mr McFarland . 	NAN	NAN	NAN	0.1	lord bingham
270	29	Having analysed the affidavit evidence the Divisional Court rejected as `` unfounded '' the complaint made by Mr McFarland that he had been subjected to pressure by which his will had been overborne . 	NAN	NAN	NAN	0.1	lord bingham
270	30	The court however acceded to an alternative submission made on behalf of Mr McFarland , that he had been misled by the magistrate 's reference to sending the case to the Crown Court for sentence and to a sentence of eighteen months ' , since under the relevant legislation the magistrate could not commit Mr McFarland to the Crown Court for sentence after conviction , and therefore the maximum sentence which Mr McFarland could have faced on conviction by the magistrate was twelve months ' . 	NAN	NAN	NAN	0.1	lord bingham
270	31	The court treated the case as analogous with that considered in R v Turner -LSB- 1970 -RSB- 2 QB 321 , 326 , where Lord Parker CJ observed that `` once -LSB- the defendant -RSB- felt that this was an intimation emanating from the judge , it is really idle in the opinion of this court to think that he really had a free choice in the matter . '' 	NAN	NAN	NAN	0.1	lord bingham
270	32	Giving the judgment of the court Carswell LCJ concluded -LRB- page 409 -RRB- : `` The conviction in the present case is flawed , because it rests on a plea of guilty which was vitiated by the lack of true consent on the part of the applicant brought about by misapprehension stemming from the magistrate 's discussion with counsel . '' 	NAN	NAN	NAN	0.1	lord bingham
270	33	The court accordingly quashed the conviction and ruled that there could be no retrial . 	NAN	NAN	NAN	0.1	lord bingham
270	34	The judgment ended with cautionary observations discouraging judges and magistrates from discussing with counsel in chambers matters relating either to issues in the case or to sentence : '' . 	NAN	NAN	NAN	0.1	lord bingham
270	35	. 	NAN	NAN	NAN	0.1	lord bingham
270	36	. 	NAN	NAN	NAN	0.1	lord bingham
270	37	we take the view that judges should exercise a considerable degree of reticence about giving an indication of the penalties which they have in mind . 	NAN	NAN	NAN	0.1	lord bingham
270	38	We certainly consider that they should be careful to avoid entering into discussions such as those in the present case which could be interpreted in such a way by the defendant as to affect his free will in deciding on his course of action . '' 	NAN	NAN	NAN	0.1	lord bingham
270	39	5 . 	NAN	NAN	NAN	0.1	lord bingham
270	40	On 25 July 2000 , Mr McFarland 's solicitors applied to the Secretary of State for compensation . 	NAN	NAN	NAN	0.1	lord bingham
270	41	The payment of compensation 6 . 	NAN	NAN	NAN	0.1	lord bingham
270	42	In any liberal democratic state there will be those who are accused of crime and are acquitted at trial . 	NAN	NAN	NAN	0.1	lord bingham
270	43	There will also be those who are convicted at trial but whose convictions are quashed on appeal . 	NAN	NAN	NAN	0.1	lord bingham
270	44	All will suffer the stigma of being accused and the trauma of standing trial . 	NAN	NAN	NAN	0.1	lord bingham
270	45	Those convicted at trial are also likely to suffer some months of imprisonment before their appeals are heard . 	NAN	NAN	NAN	0.1	lord bingham
270	46	The question inevitably arises whether the state , which has initiated such unsuccessful , or ultimately unsuccessful , prosecutions should compensate those , or some of those , who are acquitted . 	NAN	NAN	NAN	0.1	lord bingham
270	47	7 . 	NAN	NAN	NAN	0.2	lord bingham
270	48	This is a difficult and sensitive question , for two main reasons . 	NAN	NAN	NAN	0.2	lord bingham
270	49	The first is that ministers , being accountable for the expenditure of public money , are rightly circumspect about making gratuitous payments to members of the public ; and the need for circumspection is particularly great where the recipient may be a wholly innocent victim of mistake or misidentification or may be a serious criminal who is very fortunate to have escaped his just deserts . 	NAN	NAN	NAN	0.2	lord bingham
270	50	While the public might approve sympathetic treatment of the former , they would be understandably critical if significant sums of public money were paid to the latter . 	NAN	NAN	NAN	0.2	lord bingham
270	51	The second source of difficulty and sensitivity derives from the interaction , in this field , of judicial and executive activity . 	NAN	NAN	NAN	0.2	lord bingham
270	52	Just as the courts must apply Acts of Parliament whether they approve of them or not , and give effect to lawful official decisions whether they agree with them or not , so Parliament and the executive must respect judicial decisions , whether they approve of them or not , unless or until they are set aside . 	NAN	NAN	NAN	0.2	lord bingham
270	53	This is reflected in section 14 -LRB- 1 -RRB- -LRB- a -RRB- of the Criminal Appeal -LRB- Northern Ireland -RRB- Act 1980 and is currently reflected in section 10 of the Criminal Appeal Act 1995 , providing for suspect convictions to be referred to the Court of Appeal for a final decision . 	NAN	NAN	NAN	0.2	lord bingham
270	54	Only very rarely could it be appropriate for the executive to act in a way which threw doubt on a judicial decision . 	NAN	NAN	NAN	0.2	lord bingham
270	55	8 . 	NAN	NAN	NAN	0.2	lord bingham
270	56	The payment of compensation to some acquitted defendants is by no means novel . 	NAN	NAN	NAN	0.2	lord bingham
270	57	Adolf Beck was compensated in 1904 . 	NAN	NAN	NAN	0.2	lord bingham
