218	0	https://publications.parliament.uk/pa/ld200708/ldjudgmt/jd080730/dohert-1.htm 	NAN	NAN	NAN	0	NAN
218	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	NAN
218	2	LORD HOPE OF CRAIGHEAD 	NAN	NAN	NAN	0	NAN
218	3	My Lords , 	NAN	NAN	NAN	0	NAN
218	4	1 . 	NAN	NAN	NAN	0	NAN
218	5	The question in this case is whether a local authority can obtain a summary order for possession against an occupier of a site which it owns and has been used for many years as a gipsy and travellers ' caravan site . 	NAN	NAN	NAN	0	NAN
218	6	His licence to occupy the site has come to an end . 	NAN	NAN	NAN	0	NAN
218	7	He has no enforceable right to remain there under English property law . 	NAN	NAN	NAN	0	NAN
218	8	But he claims that his removal would violate his rights under article 8 of the European Convention on Human Rights . 	NAN	NAN	NAN	0	NAN
218	9	The facts 2 . 	NAN	NAN	NAN	0	NAN
218	10	The local authority , the respondent , is the freeholder of the site which is known as the Travellers ' Site , Tameside Drive , Castle Vale , Birmingham . 	NAN	NAN	NAN	0	NAN
218	11	The site comprises 16 concrete stands for caravans and four ablution blocks . 	NAN	NAN	NAN	0	NAN
218	12	The appellant was granted a licence by the respondent to station a caravan on plot 12 in September 1987 . 	NAN	NAN	NAN	0	NAN
218	13	His licence was extended to include plot 14 in November 1998 . 	NAN	NAN	NAN	0	NAN
218	14	He and his family had been resident on the site for about 17 years when on 4 March 2004 the respondent served a notice to quit . 	NAN	NAN	NAN	0	NAN
218	15	Section 2 of the Caravan Sites Act 1968 provides that such a notice shall be of no effect unless it was given not less than four weeks before the date on which it is to take effect . 	NAN	NAN	NAN	0	NAN
218	16	The period of notice that was given expired on 10 May 2004 . 	NAN	NAN	NAN	0	NAN
218	17	3 . 	NAN	NAN	NAN	0	NAN
218	18	The respondent commenced these proceedings in the Birmingham County Court on 27 May 2004 . 	NAN	NAN	NAN	0	NAN
218	19	On the same day the European Court of Human Rights gave judgment in Connors v United Kingdom -LRB- 2005 -RRB- 40 EHRR 9 . 	NAN	NAN	NAN	0	NAN
218	20	It held that the eviction of a family of gipsies from a gipsy site by a local authority was a violation of their rights under article 8 of the Convention . 	NAN	NAN	NAN	0	NAN
218	21	As in this case , the local authority had served a notice to quit which had brought to an end the family 's licence to occupy . 	NAN	NAN	NAN	0	NAN
218	22	The family no longer had an enforceable right to remain on the site under English property law . 	NAN	NAN	NAN	0	NAN
218	23	But the court found that , while a legitimate aim was being pursued by the local authority , the eviction of the applicant and his family could not be regarded as necessary in pursuit of that aim as it was not attended by procedural safeguards that would enable the applicant to challenge the factual basis on which the local authority decided to serve the notice . 	NAN	NAN	NAN	0	NAN
218	24	They had been evicted on the ground that they were troublemakers , and it was asserted that they had breached the licence agreement . 	NAN	NAN	NAN	0	NAN
218	25	The applicant disputed these allegations , but he was not given the opportunity to challenge them in court . 	NAN	NAN	NAN	0	NAN
218	26	4 . 	NAN	NAN	NAN	0	NAN
218	27	The respondent in this case asserted in its particulars of claim that it required vacant possession of the site to carry out essential improvement works . 	NAN	NAN	NAN	0	NAN
218	28	Once the works were complete the site was to be managed as temporary accommodation for travellers . 	NAN	NAN	NAN	0	NAN
218	29	Genuine travellers , it was said , were currently deterred from going on the site because of the presence there of the appellant and his family . 	NAN	NAN	NAN	0	NAN
218	30	As a result the site was underutilised . 	NAN	NAN	NAN	0	NAN
218	31	This had led to unauthorised encampments elsewhere in the area . 	NAN	NAN	NAN	0	NAN
218	32	It should be noted that the claim was not based on any allegation of misconduct on the part of the appellant or any members of his family , nor was it alleged that the licence agreement had been breached . 	NAN	NAN	NAN	0	NAN
218	33	It was based on the respondent 's judgment as to the appropriate use of the site for travellers . 	NAN	NAN	NAN	0	NAN
218	34	The appellant maintained in his defence that the respondent was only entitled to an order for possession if it was proportionate in all the circumstances of the case , and that in the circumstances of his case this test was not satisfied . 	NAN	NAN	NAN	0	NAN
218	35	He relied , among other Convention rights , on his right to respect for his home under article 8 and on the respondent 's duty not to act in a way which is incompatible with a Convention right under section 6 -LRB- 1 -RRB- of the Human Rights Act 1998 . 	NAN	NAN	NAN	0	NAN
218	36	5 . 	NAN	NAN	NAN	0	NAN
218	37	By the time the case came before HHJ McKenna on 21 October 2004 it had been transferred to the Birmingham District Registry of the High Court . 	NAN	NAN	NAN	0	NAN
218	38	He was asked to consider to what extent , if at all , it was open to a defendant to rely on article 8 in answer to an otherwise unchallengeable claim to possession by a local authority landowner . 	NAN	NAN	NAN	0	NAN
218	39	This was not a novel question . 	NAN	NAN	NAN	0	NAN
218	40	The judge was referred to the decision of this House in Harrow London Borough Council v Qazi -LSB- 2003 -RSB- UKHL 43 , -LSB- 2004 -RSB- 1 AC 983 . 	NAN	NAN	NAN	0	NAN
218	41	In that judgment , which was given on 31 July 2003 , it was held by the majority that the contractual and proprietary rights to possession of a public authority landowner could not be defeated by a defence based on article 8 : see para 84 . 	NAN	NAN	NAN	0	NAN
218	42	The judge noted the respondent 's argument that its decision to take proceedings to recover possession was an administrative one which could be challenged by judicial review , and that a positive obligation to facilitate the gipsy way of life might be relevant to a review of the reasonableness of that decision . 	NAN	NAN	NAN	0	NAN
218	43	6 . 	NAN	NAN	NAN	0	NAN
218	44	Applying that decision , the judge gave summary judgment in favour of the respondent on 20 December 2004 . 	NAN	NAN	NAN	0	NAN
218	45	He did not form any view about the merits of the justification that the respondent had given for seeking possession . 	NAN	NAN	NAN	0	NAN
218	46	He held that the appellant could not rely on the provisions of the Human Rights Act 1998 or on article 8 of the Convention . 	NAN	NAN	NAN	0	NAN
218	47	But he did not think that there were factual disputes between the parties such as to make judicial review inappropriate . 	NAN	NAN	NAN	0	NAN
218	48	So he granted a stay of execution of the order for possession for 14 days to enable the appellant to apply to the administrative court for judicial review , although he was already out of time by about five months . 	NAN	NAN	NAN	0	NAN
218	49	The appellant did not avail himself of that opportunity , no doubt because his counsel advised him that the decision of the Strasbourg court in Connors had raised questions about the soundness of the decision in Qazi . 	NAN	NAN	NAN	0	NAN
218	50	The judge later gave permission to appeal , certified the case as suitable for an appeal direct to the House of Lords and suspended execution of his judgment until the conclusion of the appeal proceedings . 	NAN	NAN	NAN	0	NAN
218	51	7 . 	NAN	NAN	NAN	0	NAN
