13	0	https://publications.parliament.uk/pa/ld200001/ldjudgmt/jd010131/card.htm 	NAN	NAN	NAN	0	lord slynn
13	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord slynn
13	2	LORD SLYNN OF HADLEY 	NAN	NAN	NAN	0	lord slynn
13	3	My Lords , 	NAN	NAN	NAN	0	lord slynn
13	4	1 . 	NAN	NAN	NAN	0	lord slynn
13	5	Dr P R Howell paid to the appellants -LRB- `` CPP '' -RRB- a fee of # 16 for services to be provided to him . 	NAN	NAN	NAN	0	lord slynn
13	6	The question on this appeal -LRB- which affects a large number of CPP 's clients -RRB- is whether that payment is wholly liable to Value Added Tax -LRB- as the Commissioners contend and as the London VAT Tribunal and the Court of Appeal held -RRB- or exempt as constituting the making of insurance arrangements for the carrying on of insurance business -LRB- as CPP contends -RRB- , or partly liable since some of the services are and some are not exempt -LRB- as Popplewell J held . -RRB- 	NAN	NAN	NAN	0	lord slynn
13	7	The question has to be decided in the light of answers given by the European Court of Justice to questions referred by your Lordships ' House pursuant to article 177 -LRB- now 234 -RRB- of the European Community Treaty . 	NAN	NAN	NAN	0	lord slynn
13	8	2 . 	NAN	NAN	NAN	0	lord slynn
13	9	The parties are agreed that the Card Protection Plan operated by CPP is , as found by the Tribunal , `` intended to ensure that a person who has paid the appropriate fee suffers as little financial loss or inconvenience as possible if credit cards or certain other types of property -LRB- e.g. car keys , passports , share certificates , insurance policies -RRB- belonging to him are stolen or lost '' . 	NAN	NAN	NAN	0	lord slynn
13	10	When a person applies to join the scheme and his application is accepted , he receives a `` policy pack '' with a registration form , a change of address form , property and telephone stickers , medical emergency warning cards and card change forms , property tags and luggage labels . 	NAN	NAN	NAN	0	lord slynn
13	11	His name and address and the serial number of credit cards and other property are recorded . 	NAN	NAN	NAN	0.1	lord slynn
13	12	He is given a number to ring if he loses any of these documents and CPP passes on any reported loss to the insurer so that steps can be taken to prevent or limit use of the card . 	NAN	NAN	NAN	0.1	lord slynn
13	13	The documents he is sent include a statement of `` 15 important reasons why you should join Card Protection Plan '' . 	NAN	NAN	NAN	0.1	lord slynn
13	14	This statement has been treated as constituting the key document in the case and in view of the question which arises it is necessary to set it out in full . 	NAN	NAN	NAN	0.1	lord slynn
13	15	`` 1 . 	NAN	NAN	NAN	0.1	lord slynn
13	16	Confidential Registration of all Cards - accurate computer records will be kept of all your valuable cards . 	NAN	NAN	NAN	0.1	lord slynn
13	17	2 . 	NAN	NAN	NAN	0.1	lord slynn
13	18	# 750 Insurance cover - against fraudulent use on any one claim , provided loss notification is received within 24 hours of discovery of loss . 	NAN	NAN	NAN	0.1	lord slynn
13	19	3 . 	NAN	NAN	NAN	0.1	lord slynn
