14	0	https://publications.parliament.uk/pa/ld200001/ldjudgmt/jd010118/intern-1.htm 	NAN	NAN	NAN	0	lord scott
14	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord scott
14	2	LORD STEYN 	NAN	NAN	NAN	0	lord scott
14	3	My Lords , 	NAN	NAN	NAN	0	lord scott
14	4	1 . 	NAN	NAN	NAN	0	lord scott
14	5	For the reasons given by Lord Scott of Foscote in his opinion I would also make the order which he proposes . 	lord steyn	lord scott	fullagr	0	lord scott
14	5	For the reasons given by Lord Scott of Foscote in his opinion I would also make the order which he proposes . 	lord steyn	lord scott	outcome	0	lord scott
14	6	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord scott
14	7	LORD HUTTON 	NAN	NAN	NAN	0	lord scott
14	8	My Lords , 	NAN	NAN	NAN	0	lord scott
14	9	2 . 	NAN	NAN	NAN	0	lord scott
14	10	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Scott of Foscote and for the reasons which he gives I would dismiss the appeal and make the order which he proposes . 	lord hutton	lord scott	ackn	0	lord scott
14	10	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Scott of Foscote and for the reasons which he gives I would dismiss the appeal and make the order which he proposes . 	lord hutton	lord scott	fullagr	0	lord scott
14	10	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Scott of Foscote and for the reasons which he gives I would dismiss the appeal and make the order which he proposes . 	lord hutton	self	outcome	0	lord scott
14	10	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Scott of Foscote and for the reasons which he gives I would dismiss the appeal and make the order which he proposes . 	lord hutton	lord scott	outcome	0	lord scott
14	11	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord scott
14	12	LORD HOBHOUSE OF WOODBOROUGH 	NAN	NAN	NAN	0	lord scott
14	13	My Lords , 	NAN	NAN	NAN	0	lord scott
14	14	3 . 	NAN	NAN	NAN	0.1	lord scott
14	15	I have had the advantage of reading in draft the speech to be delivered by my noble and learned friend Lord Scott of Foscote . 	lord hobhouse	lord scott	ackn	0.1	lord scott
14	16	I agree with the order which he is to propose and with the reasons which he will give . 	lord hobhouse	lord scott	fullagr	0.1	lord scott
14	16	I agree with the order which he is to propose and with the reasons which he will give . 	lord hobhouse	lord scott	outcome	0.1	lord scott
14	17	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	lord scott
14	18	LORD MILLETT 	NAN	NAN	NAN	0.1	lord scott
14	19	My Lords , 	NAN	NAN	NAN	0.1	lord scott
14	20	4 . 	NAN	NAN	NAN	0.1	lord scott
14	21	I have had the advantage of reading in draft the speech prepared by my noble and learned friend , Lord Scott of Foscote . 	lord millett	lord scott	ackn	0.1	lord scott
14	22	I agree with it , and with the order he proposes . 	lord millett	lord scott	fullagr	0.1	lord scott
14	22	I agree with it , and with the order he proposes . 	lord millett	lord scott	outcome	0.1	lord scott
14	23	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	lord scott
14	24	LORD SCOTT OF FOSCOTE 	NAN	NAN	NAN	0.1	lord scott
14	25	My Lords , 	NAN	NAN	NAN	0.1	lord scott
14	26	5 . 	NAN	NAN	NAN	0.1	lord scott
