63	0	https://publications.parliament.uk/pa/ld200203/ldjudgmt/jd030220/glaz-1.htm 	NAN	NAN	NAN	0	lord hoffmann
63	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord hoffmann
63	2	LORD HOFFMANN 	NAN	NAN	NAN	0	lord hoffmann
63	3	My Lords , 	NAN	NAN	NAN	0	lord hoffmann
63	4	1 . 	NAN	NAN	NAN	0	lord hoffmann
63	5	The question in this appeal is whether a supplier of insurance and related services should be denied the exemption from VAT required by article 13B -LRB- a -RRB- of the EC Sixth Directive of 17 May 1977 on turnover taxes -LRB- 77/388/EEC -RRB- on the ground that it failed to comply with a formal requirement prescribed by United Kingdom law . 	NAN	NAN	NAN	0	lord hoffmann
63	6	2 . 	NAN	NAN	NAN	0	lord hoffmann
63	7	CR Smith Glaziers -LRB- Dunfermline -RRB- Ltd -LRB- `` the taxpayer '' -RRB- supplies double glazing . 	NAN	NAN	NAN	0	lord hoffmann
63	8	It gives a 10 year guarantee supported by an insurance policy -LRB- arranged by a broker with an established insurance company -RRB- to protect the customer against the risk of its insolvency . 	NAN	NAN	NAN	0	lord hoffmann
63	9	The charge to the customer consists of the price of the double glazing and additional charges for the insurance premium and services provided in arranging and administering the policy . 	NAN	NAN	NAN	0	lord hoffmann
63	10	There is no dispute that the supply of these additional services is prima facie exempt from VAT . 	NAN	NAN	NAN	0	lord hoffmann
63	11	3 . 	NAN	NAN	NAN	0	lord hoffmann
63	12	Section 38 of the Finance Act 1997 , which came into force on 19 March 1997 , prescribed new conditions for the exemption of UK suppliers of insurance and related services . 	NAN	NAN	NAN	0	lord hoffmann
63	13	It substituted the following provisions in Group 2 of Schedule 9 to the Value Added Tax Act 1994 : `` Item No 1 . 	NAN	NAN	NAN	0	lord hoffmann
63	14	The provision of insurance or reinsurance by a person who provides it in the course of - -LRB- a -RRB- any insurance business which he is authorised under section 3 or 4 of the Insurance Companies Act 1982 to carry on , or -LRB- b -RRB- any business in respect of which he is exempted under section 2 of that Act from the requirement to be so authorised . 	NAN	NAN	NAN	0	lord hoffmann
63	15	4 . 	NAN	NAN	NAN	0.1	lord hoffmann
63	16	The provision by an insurance broker or insurance agent of any of the services of an insurance intermediary in a case in which those services - -LRB- a -RRB- are related -LRB- whether or not a contract of insurance or reinsurance is finally concluded -RRB- to any such provision of insurance or reinsurance as falls , or would fall , within item 1 , 2 or 3 ; and -LRB- b -RRB- are provided by that broker or agent in the course of his acting in an intermediary capacity . 	NAN	NAN	NAN	0.1	lord hoffmann
