23	0	https://publications.parliament.uk/pa/ld200102/ldjudgmt/jd011213/aib-1.htm 	NAN	NAN	NAN	0	lord scott
23	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord scott
23	2	LORD IRVINE OF LAIRG LC 	NAN	NAN	NAN	0	lord scott
23	3	My Lords , 	NAN	NAN	NAN	0	lord scott
23	4	1 . 	NAN	NAN	NAN	0	lord scott
23	5	I have had the advantage of reading in draft the speeches of Lord Scott of Foscote and Lord Millett . 	lord irvine	lord scott	ackn	0	lord scott
23	5	I have had the advantage of reading in draft the speeches of Lord Scott of Foscote and Lord Millett . 	lord irvine	lord millett	ackn	0	lord scott
23	6	I would have contented myself with deciding that this appeal should be dismissed for the reasons given by the former , but for the fact that , unlike my Lord , I found attractive both prior to the appeal , and in the course of argument , the `` distributive construction '' fully elucidated by Lord Millett . 	lord irvine	lord scott	partagr	0	lord scott
23	6	I would have contented myself with deciding that this appeal should be dismissed for the reasons given by the former , but for the fact that , unlike my Lord , I found attractive both prior to the appeal , and in the course of argument , the `` distributive construction '' fully elucidated by Lord Millett . 	lord irvine	lord millett	partagr	0	lord scott
23	7	Nonetheless , I have on balance concluded that the better view is that favoured by Lord Scott of Foscote . 	lord irvine	lord scott	fullagr	0	lord scott
23	8	I too therefore agree that the appeal should be dismissed . 	lord irvine	self	outcome	0	lord scott
23	9	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord scott
23	10	LORD HUTTON 	NAN	NAN	NAN	0	lord scott
23	11	My Lords , 	NAN	NAN	NAN	0	lord scott
23	12	2 . 	NAN	NAN	NAN	0	lord scott
23	13	I have had the advantage of reading in draft the speeches of my noble and learned friends Lord Millett , Lord Scott of Foscote and Lord Rodger of Earlsferry . 	lord hutton	lord millett	ackn	0	lord scott
23	13	I have had the advantage of reading in draft the speeches of my noble and learned friends Lord Millett , Lord Scott of Foscote and Lord Rodger of Earlsferry . 	lord hutton	lord scott	ackn	0	lord scott
23	13	I have had the advantage of reading in draft the speeches of my noble and learned friends Lord Millett , Lord Scott of Foscote and Lord Rodger of Earlsferry . 	lord hutton	lord rodger	ackn	0	lord scott
23	14	It is not in dispute that the relevant provisions in the mortgage can be construed , as they were by the Court of Appeal , as imposing an obligation on Mr Alan Gold jointly with Mr Martin , but also severally , to pay to the bank not only monies advanced to the two of them jointly , but also monies advanced to Mr Martin alone for purposes which had no connection with Mr Gold . 	NAN	NAN	NAN	0	lord scott
23	15	3 . 	NAN	NAN	NAN	0	lord scott
23	16	Lord Millett has set out in his speech the reasons why a distributive construction could be adopted but for the reasons stated by Lord Scott and Lord Rodger I consider that the construction adopted by the Court of Appeal was correct and should be upheld . 	lord hutton	lord millett	NAN	0.1	lord scott
23	16	Lord Millett has set out in his speech the reasons why a distributive construction could be adopted but for the reasons stated by Lord Scott and Lord Rodger I consider that the construction adopted by the Court of Appeal was correct and should be upheld . 	lord hutton	lord scott	NAN	0.1	lord scott
23	16	Lord Millett has set out in his speech the reasons why a distributive construction could be adopted but for the reasons stated by Lord Scott and Lord Rodger I consider that the construction adopted by the Court of Appeal was correct and should be upheld . 	lord hutton	lord rodger	NAN	0.1	lord scott
23	17	4 . 	NAN	NAN	NAN	0.1	lord scott
23	18	I would add one further observation . 	NAN	NAN	NAN	0.1	lord scott
23	19	It is a general rule in the construction of deeds that the intention of the parties is to be ascertained from the words used in the deed and that , with certain limited exceptions , extrinsic evidence can not be given to show the real intention of the parties . 	NAN	NAN	NAN	0.1	lord scott
23	20	On occasions this rule may lead to the actual intention of the parties being defeated but the rule is applied to ensure certainty in legal affairs . 	NAN	NAN	NAN	0.1	lord scott
23	21	In Mallan v May -LRB- 1844 -RRB- 13 M & W 511 , 517 Pollock CB stated : `` We must apply the ordinary rules of construction to this instrument ; and though , by so doing , we may , in some instances , probably in this , defeat the real intention of the parties , such a course tends to establish a greater degree of certainty in the administration of the law . '' 	NAN	NAN	NAN	0.1	lord scott
23	22	5 . 	NAN	NAN	NAN	0.1	lord scott
23	23	However , whilst in the present case it would not have been permissible in construing the mortgage deed to take into account extrinsic evidence of the intention of the parties , I note with some satisfaction that it is apparent that the construction given to the mortgage by Lord Scott and Lord Rodger does not defeat the real intention of the parties . 	lord hutton	lord scott	partagr	0.1	lord scott
23	23	However , whilst in the present case it would not have been permissible in construing the mortgage deed to take into account extrinsic evidence of the intention of the parties , I note with some satisfaction that it is apparent that the construction given to the mortgage by Lord Scott and Lord Rodger does not defeat the real intention of the parties . 	lord hutton	lord rodger	partagr	0.1	lord scott
23	24	It is clear from the passage in the judgment of Jacob J on the non est factum point set out by Lord Scott in his speech that Mr Howard Gold , Mr Alan Gold 's solicitor upon whom he entirely relied , fully understood that the deed had the effect for which the bank contends and Jacob J added : `` He -LSB- Howard -RSB- had even ensured that such a clause did not apply when he and Alan gave supporting security for Mr Martin 's nursing home project . '' 	lord hutton	lord scott	partagr	0.1	lord scott
23	25	6 . 	NAN	NAN	NAN	0.1	lord scott
23	26	Accordingly I would dismiss the appeal . 	lord hutton	self	outcome	0.1	lord scott
23	27	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.1	lord scott
23	28	LORD MILLETT 	NAN	NAN	NAN	0.1	lord scott
23	29	My Lords , 	NAN	NAN	NAN	0.1	lord scott
23	30	7 . 	NAN	NAN	NAN	0.1	lord scott
23	31	Your Lordships are concerned with the application of an interpretation clause contained in a standard form . 	NAN	NAN	NAN	0.1	lord scott
23	32	Both features are significant . 	NAN	NAN	NAN	0.1	lord scott
23	33	A standard form is designed for use in a wide variety of different circumstances . 	NAN	NAN	NAN	0.1	lord scott
23	34	It is not context-specific . 	NAN	NAN	NAN	0.1	lord scott
23	35	Its value would be much diminished if it could not be relied upon as having the same meaning on all occasions . 	NAN	NAN	NAN	0.1	lord scott
23	36	Accordingly the relevance of the factual background of a particular case to its interpretation is necessarily limited . 	NAN	NAN	NAN	0.1	lord scott
23	37	The danger , of course , is that a standard form may be employed in circumstances for which it was not designed . 	NAN	NAN	NAN	0.1	lord scott
23	38	Unless the context in a particular case shows that this has happened , however , the interpretation of the form ought not to be affected by the factual background . 	NAN	NAN	NAN	0.1	lord scott
23	39	8 . 	NAN	NAN	NAN	0.1	lord scott
23	40	The fact that the question concerns the application of an interpretation clause is also significant . 	NAN	NAN	NAN	0.1	lord scott
23	41	The purpose of such a clause is twofold . 	NAN	NAN	NAN	0.1	lord scott
23	42	It shortens the drafting and avoids unnecessary repetition ; and it enables the form to be used in a variety of different situations . 	NAN	NAN	NAN	0.1	lord scott
23	43	It is not the purpose of such a clause to enlarge the parties ' rights and obligations beyond those provided by the operative provisions by imposing , for example , a secondary liability as surety in addition to a primary liability as principal debtor . 	NAN	NAN	NAN	0.1	lord scott
23	44	The application of such a clause is not merely a question of construction . 	NAN	NAN	NAN	0.1	lord scott
23	45	If it is capable of being applied to the operative provisions in more than one way , it should be applied in a way which serves its purpose rather than in a way which extends the parties ' obligations beyond those contemplated by the operative provisions . 	NAN	NAN	NAN	0.1	lord scott
23	46	Of course , an interpretation clause may have this effect ; but if so it should do so plainly and unambiguously . 	NAN	NAN	NAN	0.2	lord scott
23	47	9 . 	NAN	NAN	NAN	0.2	lord scott
23	48	The form which your Lordships are called upon to construe -LRB- `` the joint mortgage '' -RRB- is drafted for the case of a single mortgagor and employs an interpretation clause to adapt it for use where there are two or more mortgagors . 	NAN	NAN	NAN	0.2	lord scott
23	49	It is commonly used in cases where the mortgagors are husband and wife who are mortgaging the matrimonial home , where it is unlikely to give rise to difficulty ; but it may be used in other cases also where its use is more problematical . 	NAN	NAN	NAN	0.2	lord scott
23	50	In the present case the mortgagors were partners who carried on a business in partnership together and each of whom also carried on his own separate business . 	NAN	NAN	NAN	0.2	lord scott
23	51	The bank advanced money to the mortgagors jointly , and also to each of them separately . 	NAN	NAN	NAN	0.2	lord scott
23	52	By the joint mortgage the mortgagors personally covenanted to repay the bank 's advances and charged their jointly owned properties by way of security . 	NAN	NAN	NAN	0.2	lord scott
23	53	By separate deeds entered into at the same time each of them also covenanted to pay and charged his own separately owned property with payment of his own liabilities to the bank , whether due from him alone or jointly with any other person and whether as principal or surety . 	NAN	NAN	NAN	0.2	lord scott
23	54	10 . 	NAN	NAN	NAN	0.2	lord scott
23	55	It is beyond dispute that the mortgagors thereby undertook a joint and several liability for the joint debts and charged the jointly owned properties to secure their repayment . 	NAN	NAN	NAN	0.2	lord scott
23	56	It is also beyond dispute that each of them also undertook a personal obligation to repay not only the joint debts but also his own separate debts , and charged his own separate properties to secure the repayment of all such debts . 	NAN	NAN	NAN	0.2	lord scott
23	57	The question is whether each of them also covenanted by way of guarantee to pay the debts of the other and charged his separate properties with such payment . 	NAN	NAN	NAN	0.2	lord scott
23	58	None of the documents contains an express guarantee . 	NAN	NAN	NAN	0.2	lord scott
23	59	If there is such a guarantee , it derives exclusively from the way in which the interpretation clause in the joint mortgage is applied to the operative provisions . 	NAN	NAN	NAN	0.2	lord scott
23	60	11 . 	NAN	NAN	NAN	0.2	lord scott
23	61	The relevant operative clause is clause 2 -LRB- 1 -RRB- of the joint mortgage . 	NAN	NAN	NAN	0.2	lord scott
23	62	So far as material this reads : `` The mortgagor hereby covenants with ... the bank ... that it will on demand pay or discharge to the bank ... all sums of money ... advanced to the mortgagor by the bank ... '' When used by a single mortgagor there is no room for any surety liability . 	NAN	NAN	NAN	0.2	lord scott
23	63	There is complete identity between the covenantor and the subject-matter of the covenant . 	NAN	NAN	NAN	0.2	lord scott
23	64	The covenantor undertakes a personal obligation as principal debtor to repay money advanced to himself . 	NAN	NAN	NAN	0.2	lord scott
23	65	12 . 	NAN	NAN	NAN	0.2	lord scott
23	66	In the present case , however , `` the mortgagor '' is defined as `` Mr Martin and Mr Gold '' . 	NAN	NAN	NAN	0.2	lord scott
23	67	Substituting these names for `` the mortgagor '' in the relevant clause produces the following : `` Mr Martin and Mr Gold hereby covenant with ... the bank ... that they will on demand pay or discharge to the bank ... all sums of money ... advanced to Mr Martin and Mr Gold by the bank ... '' There is still no room for any surety liability . 	NAN	NAN	NAN	0.2	lord scott
23	68	The identity between the covenantors and the subject-matter of the covenant , indicated by the repetition of the words `` the mortgagor '' , is retained . 	NAN	NAN	NAN	0.2	lord scott
23	69	The two covenantors are jointly liable for money advanced to them jointly . 	NAN	NAN	NAN	0.2	lord scott
23	70	They undertake a personal obligation as principal debtors . 	NAN	NAN	NAN	0.2	lord scott
23	71	13 . 	NAN	NAN	NAN	0.2	lord scott
23	72	The interpretation clause , however , contains an expanded definition to adapt the form for use where the expression `` the mortgagor '' includes more than one person . 	NAN	NAN	NAN	0.2	lord scott
23	73	In such a case , it provides that the expression `` shall be construed as referring to all and/or any one of those persons and the obligations of such persons hereunder shall be joint and several . '' 	NAN	NAN	NAN	0.2	lord scott
23	74	Applying this to the words `` the mortgagor '' where they first appear in clause 2 -LRB- 1 -RRB- has the effect of modifying the covenant but not its subject-matter . 	NAN	NAN	NAN	0.2	lord scott
23	75	As modified the clause reads : `` Mr Martin and Mr Gold hereby jointly and severally covenant and each of them hereby severally covenants with ... the bank ... that they will on demand pay or discharge to the bank ... all sums of money ... advanced to Mr Martin and Mr Gold ... '' There is some duplication , but the effect is to produce three distinct covenants and three distinct obligations ; a joint and several covenant by both Mr Martin and Mr Gold and a separate covenant by each of them . 	NAN	NAN	NAN	0.2	lord scott
23	76	Each of the covenants is a covenant to repay the money advanced to them jointly , so there is still no room for any surety liability . 	NAN	NAN	NAN	0.3	lord scott
23	77	The identity between the covenantors and the subject matter of the covenants indicated by the repetition of the words `` the mortgagors '' is retained . 	NAN	NAN	NAN	0.3	lord scott
23	78	They undertake joint and several obligations as principal debtors . 	NAN	NAN	NAN	0.3	lord scott
23	79	14 . 	NAN	NAN	NAN	0.3	lord scott
23	80	Applying the interpretation clause to the expression `` the mortgagor '' where it secondly appears in clause 2 -LRB- 1 -RRB- , however , modifies the subject-matter of the covenant and extends the covenantors ' liability . 	NAN	NAN	NAN	0.3	lord scott
23	81	The only question is : how far ? 	NAN	NAN	NAN	0.3	lord scott
23	82	If the interpretation clause is applied literally and comprehensively , clause 2 -LRB- 1 -RRB- reads : `` Mr Martin and Mr Gold and each of them hereby jointly and severally covenant with ... the bank ... that they and each of them will on demand pay or discharge to the bank ... all sums of money ... advanced to Mr Martin and Mr Gold or either of them by the bank ... '' This produces no fewer than nine covenants : three joint and several covenants on the part of Mr Martin and Mr Gold to pay -LRB- i -RRB- their joint debts -LRB- ii -RRB- Mr Martin 's debts and -LRB- iii -RRB- Mr Gold 's debts ; three similar covenants by Mr Martin alone ; and three similar covenants by Mr Gold alone . 	NAN	NAN	NAN	0.3	lord scott
23	83	Each of the covenantors undertakes a personal liability both jointly with the other of them and separately to pay the moneys advanced -LRB- i -RRB- to both of them -LRB- ii -RRB- to himself and -LRB- iii -RRB- to the other of them . 	NAN	NAN	NAN	0.3	lord scott
23	84	The inclusion of -LRB- iii -RRB- breaks the identity between the covenantor and the subject-matter of the covenant indicated by the repetition of the words `` the mortgagor '' and introduces for the first time a secondary liability as surety . 	NAN	NAN	NAN	0.3	lord scott
23	85	15 . 	NAN	NAN	NAN	0.3	lord scott
23	86	If this were the only possible way of applying the interpretation clause , it would have to be adopted . 	NAN	NAN	NAN	0.3	lord scott
23	87	But it is not . 	NAN	NAN	NAN	0.3	lord scott
23	88	It is perfectly possible to apply the clause distributively so as to avoid both unnecessary duplication and the introduction of secondary liability . 	NAN	NAN	NAN	0.3	lord scott
23	89	A distributive construction is commonly adopted when a plural subject is followed by a plural predicate and the plurals are broken down into their component singulars . 	NAN	NAN	NAN	0.3	lord scott
23	90	An example from everyday speech would be to say : `` A and B took their children to school '' . 	NAN	NAN	NAN	0.3	lord scott
