1.19	22	1	0	0.5	NONE	[2001] UKHL 19	<new-case>	NONE	slynn+hoffmann	NONE	NONE	0	0	0	0	1	0
1.19	22	2	1	0.5	slynn	LORD SLYNN OF HADLEY	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.19	22	3	2	0.5	slynn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	5	3	1	slynn	The Association is an unincorporated body whose members are private hire car drivers in Eastbourne .	FACT	3	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	6	4	1	slynn	They pay a joining fee and they pay each year a proportion of the Association 's expenses .	FACT	1	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	7	5	1	slynn	Through salaried employees services are provided for the members such as advertising and arranging jobs by telephone or radio contact .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	8	6	1	slynn	The Association applied for registration and was registered with effect from 1 September 1991 for the purposes of value added tax .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	9	7	1	slynn	It was not disputed that the Association was making supplies for the purpose of value added tax which exceeded the registration threshhold .	FACT	11	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	11	8	2	slynn	In August 1994 the constitution of the Association was revised .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	12	9	2	slynn	"The Association contended that thereafter it was not making supplies to its members and it applied for its registration to be cancelled under para 13 ( 2 ) of Schedule 1 to the Value Added Tax Act 1994 ( "" The Act "" ) on the basis that it was no longer registerable ."	PROCEEDINGS	6	NONE	NONE	NONE	1	1	0	0	0	0
1.19	22	13	10	2	slynn	The Commissioners refused the application and their decision was upheld by the London VAT Tribunal , set aside by Turner J [ 1996 ] STC 1469 and restored by the Court of Appeal [ 1998 ] STC 669 .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	1	1
1.19	22	14	11	2	slynn	The question on this appeal is whether the Association does make taxable supplies to its members in view of the changes to its constitution .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	16	12	3	slynn	The Act provides that :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	16	13	3.5	slynn	""" 4 ( 1 ) VAT shall be charged on any supply of . . . services made in the United Kingdom , where it is a taxable supply made by a taxable person in the course or furtherance of any business carried on by him ."	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.19	22	17	14	3.5	slynn	( 2 ) A taxable supply is a supply of goods or services made in the United Kingdom other than an exempt supply .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	18	15	3.5	slynn	5 ( 1 ) Schedule 4 shall apply for determining what is , or is to be treated as , a supply of goods or a supply of services .	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.19	22	19	16	3.5	slynn	( 2 ) Subject to any provision made by that Schedule and to Treasury orders under subsections ( 3 ) to ( 6 ) ...	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	19	17	3.5	slynn	( a ) ' supply ' in this Act includes all forms of supply , but not anything done otherwise than for a consideration ;	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	19	18	3.5	slynn	"( b ) anything which is not a supply of goods but is done for a consideration ... is a supply of services . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	21	19	4	slynn	There is no suggestion in this case that if the Association does make a supply for a consideration it is other than a supply of services .	FRAMING	8	NONE	NONE	NONE	0	0	0	0	0	0
1.19	22	23	20	5	slynn	The Act has two other provisions which deal with the position of an Association .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
