3.31	56	1	0	0.5	NONE	[2003] UKHL 31	<new-case>	NONE	bingham+hoffmann	NONE	NONE	0	0	0	0	1	0
3.31	56	2	1	0.5	bingham	LORD BINGHAM OF CORNHILL	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.31	56	3	2	0.5	bingham	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	5	3	1	bingham	I gratefully adopt and need not repeat the account given by my noble and learned friend Lord Hoffmann of the facts , history and issues in this appeal .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.31	56	7	4	2	bingham	For reasons given by the House in the Soci~~#233;t~~#233; Eram case [ 2003 ] UKHL 30 I think it clear that the English court had no jurisdiction to make a garnishee order absolute in this case .	DISPOSAL	1	NONE	NONE	NONE	0	0	0	0	1	0
3.31	56	8	5	2	bingham	Had the matter been one of discretion there were strong reasons for not making such an order , and Langley J was right to decline to do so .	DISPOSAL	3	NONE	NONE	NONE	0	0	0	0	0	1
3.31	56	10	6	3	bingham	This case , however , differs from Soci~~#233;t~~#233; Eram in one significant respect : that the United Kingdom is a party to the Lugano Convention , incorporated into English law by section 3A of the Civil Jurisdiction and Judgments Act 1982 as amended , and Switzerland ( where the chose in action which the judgment creditors seek to attach is situated ) is also a party .	FRAMING	1	NONE	NONE	NONE	1	1	0	0	0	0
3.31	56	11	7	3	bingham	Thus the question of jurisdiction to make the order sought must be considered not simply as one of English law or private international law as applied in England and Wales but as one governed , or potentially governed , by obligations binding on the United Kingdom by virtue of international convention .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
3.31	56	13	8	4	bingham	Two provisions of the Lugano Convention are relevant .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
3.31	56	14	9	4	bingham	"First , article 16 ( 5 ) confers "" exclusive jurisdiction , regardless of domicile , . . . in proceedings concerned with the enforcement of judgments "" on "" the courts of the Contracting State in which the judgment has been or is to be enforced . """	BACKGROUND	1	NONE	NONE	NONE	1	0	0	0	0	0
3.31	56	15	10	4	bingham	Secondly , article 19 provides :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
3.31	56	15	11	4.5	bingham	""" Where a court of a Contracting State is seised of a claim which is principally concerned with a matter over which the courts of another Contracting State have exclusive jurisdiction by virtue of Article 16 , it shall declare of its own motion that it has no jurisdiction . """	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
3.31	56	16	12	4.5	bingham	Thus if the order which the judge was asked to make in this case involved the enforcement of a judgment he had no choice but to accept jurisdiction if the United Kingdom was the contracting state in which the judgment was to be enforced or renounce jurisdiction in favour of Switzerland if it was not .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	18	13	5	bingham	The opinions of the House in Soci~~#233;t~~#233; Eram [ 2003 ] UKHL 30 indicate that Switzerland is the state in which enforcement will take place because it is there that the debt is situated upon which it is sought to execute .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
3.31	56	19	14	5	bingham	English authority points towards that conclusion : see , for example , Babanaft International Co SA v Bassatne [ 1990 ] Ch 13 at 35 , 46 .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
3.31	56	20	15	5	bingham	While the House was referred to no foreign authority which could be said to show international endorsement of that approach , such material as there is appears to support it rather than otherwise .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	22	16	6	bingham	In his authoritative report on the Brussels Convention ( Official Journal of the European Communities , No C59 / 1 , 5 March 1979 ) , Mr Jenard commented on article 16 ( 5 ) of that convention ( which is in the same terms in the Lugano Convention ) in these terms :	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
3.31	56	22	17	6.5	bingham	""" Enforcement of judgments"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.31	56	22	18	6.5	bingham	Article 16 ( 5 ) provides that the courts of the State in which a judgment has been or is to be enforced have exclusive jurisdiction in proceedings concerned with the enforcement of that judgment .	BACKGROUND	1	NONE	NONE	NONE	1	0	0	0	0	0
3.31	56	23	19	6.5	bingham	What meaning is to be given to the expression ' proceedings concerned with the enforcement of judgments ' ?	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	24	20	6.5	bingham	It means those proceedings which can arise from ' recourse to force , constraint or distraint on movable or immovable property in order to ensure the effective implementation of judgments and authentic instruments ' .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	25	21	6.5	bingham	Problems arising out of such proceedings come within the exclusive jurisdiction of the courts for the place of enforcement .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	26	22	6.5	bingham	"Provisions of this kind appear in the internal law of many Member States . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	27	23	6.5	bingham	The recourse to which the author refers would , on facts such as those here , take place in Switzerland .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	no match	24	6.5	bingham	The judgment of the European Court of Justice in Denilauler v Snc Couchet Fr~~#232;res ( Case 125/79 ) [ 1980 ] ECR 1553 was not directed to the interpretation of article 16 ( 5 ) , but the observations in paragraph 16 of the judgment would apply with added force to execution :	BACKGROUND	NONE	no match	no match	no match	1	0	1	1	1	0
3.31	56	28	25	6.5	bingham	""" The courts of the place or , in any event , of the Contracting State , where the assets subject to the measures sought are located , are those best able to assess the circumstances which may lead to the grant or refusal of the measures sought or to the laying down of procedures and conditions which the plaintiff must observe in order to guarantee the provisional and protective character of the measures ordered . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	no match	26	6.5	bingham	The opinion of the Advocate General ( Herr Lenz ) in AS-Autoteile Service GmbH v Pierre Malh~~#233; ( Case 220/84 ) [ 1985 ] ECR 2267 was to similar effect ( page 2271 ) :	BACKGROUND	NONE	no match	no match	no match	0	1	0	1	1	0
3.31	56	29	27	6.5	bingham	""" Furthermore , the particular areas which fall under Article 16 , certain disputes regarding tenancies , companies , registers , industrial property and the enforcement of judgments , are matters which , because of their particular difficulty or complexity , require that the court having jurisdiction should be particularly familiar with the relevant national law . """	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
3.31	56	30	28	6.5	bingham	Reichert and Others v Dresdner Bank AG ( Case C-261 / 90 ) [ 1992 ] ECR 1 - 2149 was a case concerned with article 16 ( 5 ) of the Brussels Convention , among other articles .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	1	1	0
3.31	56	31	29	6.5	bingham	In the course of its judgment the European Court of Justice said ( in paragraph 26 ) :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
3.31	56	31	30	6.5	bingham	""" From that point of view it is necessary to take account of the fact that the essential purpose of the exclusive jurisdiction of the courts of the place in which the judgment has been or is to be enforced is that it is only for the courts of the Member State on whose territory enforcement is sought to apply the rules concerning the action on that territory of the authorities responsible for enforcement . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	32	31	6.5	bingham	It would appear that very much the same considerations of principle , comity and convenience as underlie the English law are reflected in the jurisprudence on the Brussels and Lugano Conventions also .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.31	56	34	32	7	bingham	I would accordingly allow the appeal and make the order which Lord Hoffmann proposes .	DISPOSAL	12	NONE	3	NONE	0	0	0	0	0	1
3.31	56	36	33	7.5	nicholls	LORD NICHOLLS OF BIRKENHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.31	56	37	34	7.5	nicholls	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
