1.55	17	1	0	0.5	NONE	[2001] UKHL 55	<new-case>	NONE	cooke	NONE	NONE	0	0	0	0	1	0
1.55	17	no match	1	0.5	mayor	LORD MAYOR AND CITIZENS OF THE CITY OF WESTMINSTER	TEXTUAL	NONE	no match	no match	no match	0	0	0	0	0	1
1.55	17	no match	2	0.5	mayor	( APPELLANTS )	NONE	NONE	no match	no match	no match	0	0	0	0	0	0
1.55	17	no match	3	0.5	mayor	ON 25 OCTOBER 2001	NONE	NONE	no match	no match	no match	0	0	0	0	0	0
1.55	17	no match	4	0.5	mayor	[ 2001 ] UKHL 55	NONE	NONE	no match	no match	no match	0	0	0	0	1	0
1.55	17	2	5	0.5	steyn	LORD STEYN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.55	17	3	6	0.5	steyn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	5	7	1	steyn	Since the opinion of Lord Cooke of Thorndon in this case is the last which he will deliver in the House of Lords , it is appropriate to pay tribute to his massive contribution to the coherent and rational development of the law in New Zealand , in England and throughout the common law world .	NONE	NONE	NONE	NONE	NONE	0	0	1	0	0	1
1.55	17	6	8	1	steyn	His opinion in the case before the House is characteristically lucid and compelling .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	7	9	1	steyn	For the reasons he has given I would also dismiss the appeal .	DISPOSAL	12	cooke	3	NONE	0	0	0	0	0	0
1.55	17	9	10	1.5	browne	LORD BROWNE-WILKINSON	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.55	17	10	11	1.5	browne	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	12	12	2	browne	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Cooke of Thorndon .	TEXTUAL	NONE	NONE	NONE	cooke	0	0	0	0	0	1
1.55	17	13	13	2	browne	I agree with it and for the reasons which he has given I , too , would dismiss this appeal .	DISPOSAL	12	cooke	3	NONE	0	0	0	0	0	0
1.55	17	15	14	2.5	cooke	LORD COOKE OF THORNDON	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.55	17	16	15	2.5	cooke	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	18	16	3	cooke	This case raises an issue , on which there is surprisingly little authority in English law , about the recoverability of remedial expenditure incurred after encroachment by tree roots .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	19	17	3	cooke	"By writ and statement of claim issued in the Queen 's Bench Division , Official Referees ' Business , on 7 June 1995 , two plaintiffs claimed damages and interest from the Westminster City Council ( "" Westminster "" ) as highways authority for the area including the property affected and as owner of a London plane tree growing in the footpath of the highway , Delaware Road in Maida Vale , some four metres from the front boundary of the property ."	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	0
1.55	17	20	18	3	cooke	"The first plaintiff was Delaware Mansions Ltd ( "" Delaware "" ) , a management company owned by the tenants of Delaware Mansions , which consist of 19 blocks divided into 167 flats , occupying the whole of the north-eastern side of the road ."	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	21	19	3	cooke	"The second plaintiff was Flecksun Ltd ( "" Flecksun "" ) , a wholly-owned subsidiary of Delaware ."	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	22	20	3	cooke	Flecksun had in 1990 acquired the freehold of Delaware Mansions from the original owners and developers , the Church Commissioners .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	24	21	4	cooke	The case came before Mr Recorder Derek Wood QC , sitting as an Official Referee .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	25	22	4	cooke	He dismissed the claims of both plaintiffs , while making a number of findings of fact favourable to them : ( 1998 ) 88 BLR 99 .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	1	0
1.55	17	26	23	4	cooke	They appealed to the Court of Appeal , but Delaware did not pursue its appeal , nor has it taken any part in the hearing in your Lordships ' House , so the House is not required to consider whether it had standing to sue .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	0
1.55	17	27	24	4	cooke	The appeal of Flecksun came before a Court of Appeal consisting of Beldam , Pill and Thorpe LJJ [ 2000 ] BLR 1 .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	1	0	1	0
1.55	17	28	25	4	cooke	For reasons given by Pill LJ in a judgment delivered on 21 July 1999 the court allowed Flecksun 's appeal , with the effect that Flecksun was to recover judgment for # 835,430 .92 ( being the expenditure claimed , # 570,734 .98 , including removal costs of the leaseholders , plus interest ) .	PROCEEDINGS	3	NONE	NONE	NONE	1	0	0	0	0	1
1.55	17	29	26	4	cooke	By leave granted by an Appellate Committee , Westminster appeals to this House .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	30	27	4.5	cooke	The history and the issue	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	31	28	5	cooke	The flats are held by the individual tenants under long leases granted by the Church Commissioners .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	32	29	5	cooke	On 5 April 1990 the Church Commissioners agreed to sell their freehold reversion to Flecksun for # 1 .	FACT	NONE	NONE	NONE	NONE	0	0	0	1	0	0
1.55	17	33	30	5	cooke	The sale was completed by registered transfer on 25 June 1990 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	34	31	5	cooke	There was no express assignment of any right of action against Westminster respecting the plane tree , and it has not been argued that there was an implied one .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	35	32	5	cooke	It is common ground that the nominal consideration was not influenced by the effect of the plane tree on the property .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	37	33	6	cooke	The plane tree was probably planted at the time when the Maida Vale estate , including Delaware Mansions , was developed by the Church Commissioners in the early years of the 20th century .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	38	34	6	cooke	It is now almost as high as the 5 - storey brick Delaware Mansions .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	39	35	6	cooke	It stands , somewhat isolated from other smaller trees , approximately between flats numbers 73 to 82 and 83 to 92 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	40	36	6	cooke	As found by the trial judge , damage by cracking came to be caused by the roots of the tree , through causing desiccation and shrinkage of the London clay soil , to blocks 9 , 10 , 11 and 12 .	FACT	8	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	41	37	6	cooke	The dates of the cracking have assumed importance , I think disproportionate , in the argument of the case .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	42	38	6	cooke	It is not disputed that Westminster owns and controls the tree , one of no less than 7000 street trees ( half of them London planes ) within its jurisdiction .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	43	39	6	cooke	The trees are regularly inspected by an officer of the council , and tree-pruning is carried out by contractors .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.55	17	44	40	6	cooke	Westminster 's records show that in 1983 the contractors were told to trim the crown of this tree by 50% and in 1986 by 25% .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.55	17	45	41	6	cooke	From the mid 1970s the tree had been allowed to develop a large crown .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
