3.22	55	1	0	0.5	NONE	[2003] UKHL 22	<new-case>	NONE	hobhouse	NONE	NONE	0	0	0	0	1	0
3.22	55	2	1	0.5	nicholls	LORD NICHOLLS OF BIRKENHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.22	55	3	2	0.5	nicholls	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	5	3	1	nicholls	I have had the opportunity of reading a draft of the speech of my noble and learned friend Lord Hobhouse of Woodborough .	DISPOSAL	NONE	NONE	NONE	hobhouse	0	0	0	0	0	1
3.22	55	6	4	1	nicholls	I agree that , for the reasons he gives , this appeal should be allowed .	DISPOSAL	14	hobhouse	3	NONE	0	0	0	0	0	0
3.22	55	8	5	1.5	hope	LORD HOPE OF CRAIGHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.22	55	9	6	1.5	hope	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	11	7	2	hope	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Hobhouse of Woodborough .	TEXTUAL	NONE	NONE	NONE	hobhouse	0	0	0	0	0	1
3.22	55	12	8	2	hope	I agree with it , and for the reasons which he has given I too would allow the appeal .	DISPOSAL	15	hobhouse	3	NONE	0	0	0	0	0	0
3.22	55	14	9	3	hope	As my noble and learned friend has explained , Mr Sage 's primary argument at first instance was that the building was an agricultural building for which he did not need planning permission .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.22	55	15	10	3	hope	This was a pure question of fact , and it was resolved against him conclusively by the inspector 's finding that the building was not an agricultural building but was best described as a dwelling house that was in the course of construction .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	17	11	4	hope	This led to the alternative argument that the notice was out of time because the operations that must be substantially completed for the purpose of section 171B ( 1 ) of the Town and Country Planning Act 1990 comprise the operations which constituted a breach of planning control , or ( as it was put ) the operational development , and not the whole operation of completing the dwelling house .	PROCEEDINGS	NONE	NONE	NONE	NONE	1	1	0	0	0	0
3.22	55	18	12	4	hope	The inspector 's view was that the four year period did not begin until the whole operation of creating the dwelling house was substantially completed .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	19	13	4	hope	He then held , treating the question as one of fact and degree , that the building in this case was not a substantially completed dwelling house .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	20	14	4	hope	Here again the inspector 's decision on the facts went against Mr Sage and the contrary is not longer arguable .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	21	15	4	hope	The question which remains is whether the inspector was right when he said that the four year period did not begin until the whole operation of creating the dwelling house was substantially completed .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	23	16	5	hope	"Mr Sage 's argument is that the reference in section 171B ( 1 ) to the date "" on which the operations are substantially completed "" has to be read in the light of the wording of the other relevant sections in the 1990 Act , and that by tracing the language of that subsection back through section 171A ( 1 ) ( a ) the reader is required to bring into account the definition of "" development "" in section 55 ( 1 ) of the Act , those operations which section 55 ( 2 ) ( a ) says are not to be taken to involve development and the definition of the word "" building "" in section 336 ( 1 ) ."	PROCEEDINGS	NONE	NONE	NONE	NONE	1	1	0	0	0	1
3.22	55	24	17	5	hope	If this approach is right the position is , as Keene LJ explained in paras 27 - 31 of his judgment , capable of being resolved quite simply by saying that what have to be substantially completed are those operations which amount to a breach of planning control and that operations and works which do not amount to development because they fall within section 55 ( 2 ) ( a ) are not to be taken into account .	PROCEEDINGS	NONE	NONE	NONE	NONE	1	0	0	0	0	1
3.22	55	25	18	5	hope	On this approach , it does not matter that the inspector did not think that the building was a dwelling house .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	26	19	5	hope	All one needs to find is that there is a building which has been erected in breach of planning control .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	28	20	6	hope	I was initially attracted to this approach , as it seemed to me to be consistent with the language of the statute and to be unlikely , as Keene LJ said in para 32 of the judgment , to give rise to practical difficulties .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.22	55	29	21	6	hope	But I have in the end been persuaded , with respect , that the language of the statute is open to a different interpretation and that it makes better sense of the legislation as a whole to adopt the holistic approach which my noble and learned friend has described .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	30	22	6	hope	What this means , in short , is that regard should be had to the totality of the operations which the person originally contemplated and intended to carry out .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	31	23	6	hope	That will be an easy task if the developer has applied for and obtained planning permission .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	32	24	6	hope	It will be less easy where , as here , planning permission was not applied for at all .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	33	25	6	hope	In such a case evidence as to what was intended may have to be gathered from various sources , having regard especially to the building 's physical features and its design .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	35	26	7	hope	If it is shown that all the developer intended to do was to erect a folly , such as a building which looks from a distance like a complete building - a mock temple or a make-believe fort , for example - but was always meant to be incomplete , then one must take the building when he has finished with it as it stands .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	36	27	7	hope	It would be wrong to treat it as having a character which the person who erected it never intended it to have .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.22	55	37	28	7	hope	But if it is shown that he has stopped short of what he contemplated and intended when he began the development , the building as it stands can properly be treated as an uncompleted building against which the four year period has not yet begun to run .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
