2.35	45	1	0	0.5	NONE	[2002] UKHL 35	<new-case>	NONE	hope	NONE	NONE	0	0	0	0	1	0
2.35	45	2	1	0.5	slynn	LORD SLYNN OF HADLEY	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.35	45	3	2	0.5	slynn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	5	3	1	slynn	I have had the advantage of reading the draft of the opinion to be given by my noble and learned friend Lord Hope of Craighead .	TEXTUAL	NONE	NONE	NONE	hope	0	0	0	0	0	1
2.35	45	6	4	1	slynn	For the reasons he gives I too would allow the appeal and make the order he proposes .	DISPOSAL	13	hope	2	NONE	0	0	0	0	0	0
2.35	45	8	5	1.5	mackay	LORD MACKAY OF CLASHFERN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.35	45	9	6	1.5	mackay	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	11	7	2	mackay	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Hope of Craighead .	TEXTUAL	NONE	NONE	NONE	hope	0	0	0	0	0	1
2.35	45	12	8	2	mackay	I agree with him that this appeal should be allowed for the reasons he has given .	DISPOSAL	13	hope	2	NONE	0	0	0	0	0	0
2.35	45	14	9	2.5	nicholls	LORD NICHOLLS OF BIRKENHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.35	45	15	10	2.5	nicholls	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	17	11	3	nicholls	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Hope of Craighead .	TEXTUAL	NONE	NONE	NONE	hope	0	0	0	0	0	1
2.35	45	18	12	3	nicholls	For the reasons he gives I would allow this appeal and make the order he proposes .	DISPOSAL	13	hope	2	NONE	0	0	0	0	0	0
2.35	45	20	13	3.5	hope	LORD HOPE OF CRAIGHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.35	45	21	14	3.5	hope	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	23	15	4	hope	"Among the duties owed by a local authority under Part II of the Social Work ( Scotland ) Act 1968 ( "" the 1968 Act "" ) is the duty to promote social welfare by making available advice , guidance and assistance on such a scale as may be appropriate for their area : section 12 ( 1 ) ."	BACKGROUND	3	NONE	NONE	NONE	1	1	0	0	0	0
2.35	45	24	16	4	hope	They also owe a duty to provide suitable residential accommodation where nursing is provided for persons who appear to them to be in need of such accommodation by reason of such disabilities as infirmity , age , illness or mental disorder : section 13A ( 1 ) .	BACKGROUND	6	NONE	NONE	NONE	1	0	0	0	0	0
2.35	45	25	17	4	hope	The appellant , Mrs Mary Robertson , is such a person .	FACT	2	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	26	18	4	hope	She suffers from the effects of senile dementia and requires to be cared for in secure surroundings .	FACT	2	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	27	19	4	hope	She will continue to be in need of nursing care for the rest of her life .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	28	20	4	hope	The respondents , Fife Council , are the local authority for the area in which she resides .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	29	21	4	hope	They have assessed her needs for residential care with nursing , but they have decided to refuse to enter into arrangements for such care to be provided to her .	FACT	2	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	30	22	4	hope	This is because they have concluded that she transferred the ownership of her house to her children for the purpose of reducing the charges for which she would be liable .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	31	23	4	hope	The question is whether the legislation permits them to refuse to enter into these arrangements on this ground .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	33	24	5	hope	The appellant sought judicial review of the respondents ' decision in the Court of Session .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	0	0
2.35	45	34	25	5	hope	On 12 January 2000 the Lord Ordinary ( Lady Cosgrove ) dismissed the petition : 2000 SLT 1226 .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	0	0	1	0
2.35	45	35	26	5	hope	The appellant reclaimed against that decision to the Inner House .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	0	0
2.35	45	36	27	5	hope	On 20 April 2001 the First Division ( the Lord President ( Rodger ) and Lord Bonomy , Lord Weir dissenting ) refused the reclaiming motion : 2001 SLT 708 .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	0	1
2.35	45	37	28	5	hope	The appellant has now appealed against that decision to your Lordships ' House .	PROCEEDINGS	2	NONE	NONE	NONE	0	0	1	0	0	0
2.35	45	38	29	5.5	hope	The facts	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	39	30	6	hope	The appellant lived at 87 Main Street , Newmills until about April 1998 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	40	31	6	hope	The house had previously belonged to her mother .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	41	32	6	hope	On her mother 's death it was divided into two separate dwelling houses .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	42	33	6	hope	The appellant become the owner of the ground floor , and her daughter lived with her there until she died in 1995 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	43	34	6	hope	Her brother became the owner of the two upper floors .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	44	35	6	hope	On 9 October 1995 she disponed the ground floor house to her three sons for love , favour and affection , but she continued to occupy the house as her residence .	FACT	2	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	46	36	7	hope	During 1997 the appellant began to suffer from the effects of senile dementia .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	47	37	7	hope	She visited the Jean Mackie Centre , a social work centre operated by the respondents in Dunfermline , for periods of about a week for care and supervision .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	48	38	7	hope	But by March 1998 she had become incapable of living on her own .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.35	45	49	39	7	hope	She was assessed by the respondents ' social work service as being in need of constant long term care .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
