1.04	13	1	0	0.5	NONE	[2001] UKHL 4	<new-case>	NONE	slynn	NONE	NONE	0	0	0	0	1	0
1.04	13	2	1	0.5	slynn	LORD SLYNN OF HADLEY	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.04	13	3	2	0.5	slynn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	5	3	1	slynn	"Dr P R Howell paid to the appellants ( "" CPP "" ) a fee of # 16 for services to be provided to him ."	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	1
1.04	13	6	4	1	slynn	The question on this appeal ( which affects a large number of CPP 's clients ) is whether that payment is wholly liable to Value Added Tax ( as the Commissioners contend and as the London VAT Tribunal and the Court of Appeal held ) or exempt as constituting the making of insurance arrangements for the carrying on of insurance business ( as CPP contends ) , or partly liable since some of the services are and some are not exempt ( as Popplewell J held . )	FRAMING	3	NONE	NONE	NONE	0	0	1	0	0	1
1.04	13	7	5	1	slynn	The question has to be decided in the light of answers given by the European Court of Justice to questions referred by your Lordships ' House pursuant to article 177 ( now 234 ) of the European Community Treaty .	FRAMING	2	NONE	NONE	NONE	1	1	1	0	0	0
1.04	13	9	6	2	slynn	The parties are agreed that the Card Protection Plan operated by CPP is , as found by the Tribunal ,	PROCEEDINGS	6	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	9	7	2.5	slynn	""" intended to ensure that a person who has paid the appropriate fee suffers as little financial loss or inconvenience as possible if credit cards or certain other types of property ( e.g. car keys , passports , share certificates , insurance policies ) belonging to him are stolen or lost "" ."	PROCEEDINGS	6	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	10	8	2.5	slynn	"When a person applies to join the scheme and his application is accepted , he receives a "" policy pack "" with a registration form , a change of address form , property and telephone stickers , medical emergency warning cards and card change forms , property tags and luggage labels ."	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	11	9	2.5	slynn	His name and address and the serial number of credit cards and other property are recorded .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	12	10	2.5	slynn	He is given a number to ring if he loses any of these documents and CPP passes on any reported loss to the insurer so that steps can be taken to prevent or limit use of the card .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	13	11	2.5	slynn	"The documents he is sent include a statement of "" 15 important reasons why you should join Card Protection Plan "" ."	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.04	13	14	12	2.5	slynn	This statement has been treated as constituting the key document in the case and in view of the question which arises it is necessary to set it out in full .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	15	13	2.5	slynn	""" 1 ."	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.04	13	16	14	2.5	slynn	Confidential Registration of all Cards - accurate computer records will be kept of all your valuable cards .	FACT	6	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	17	15	2.5	slynn	2 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	18	16	2.5	slynn	# 750 Insurance cover - against fraudulent use on any one claim , provided loss notification is received within 24 hours of discovery of loss .	FACT	6	NONE	NONE	NONE	1	0	0	0	0	0
1.04	13	19	17	2.5	slynn	3 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	20	18	2.5	slynn	Unlimited Protection - you have # 750 cover up to the moment of your call to CPP .	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.04	13	21	19	2.5	slynn	After that your protection against fraudulent use is unlimited .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	22	20	2.5	slynn	4 .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	23	21	2.5	slynn	Immediate Loss Notification - free 24 hour ACTIONLINE to receive your loss reports and act immediately to protect you .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.04	13	24	22	2.5	slynn	ACTIONLINE stickers provided for your phone , diary or wallet , so our vital ACTIONLINE number is always at hand .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
