1.05	12	1	0	0.5	NONE	[2001] UKHL 5	<new-case>	NONE	slynn+clyde	NONE	NONE	0	0	0	0	1	0
1.05	12	2	1	0.5	slynn	LORD SLYNN OF HADLEY	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.05	12	3	2	0.5	slynn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.05	12	5	3	1	slynn	These appeals are brought by part-time workers to challenge the compatibility in relation to their employment of sections 2 ( 4 ) and 2 ( 5 ) of the Equal Pay Act 1970 ( as amended by section 8 ( 6 ) of and paragraph 6 ( 1 ) of Part I of Schedule 1 to the Sex Discrimination Act 1975 ) , section 2 ( 5 ) being read with effect from 6 April 1978 with regulation 12 of the Occupational Pension Schemes ( Equal Access to Membership ) Regulations 1976 ( SI 1976 No 142 ) .	FRAMING	NONE	NONE	NONE	NONE	1	1	0	0	0	0
1.05	12	6	4	1.5	slynn	Those provisions are as follows .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.05	12	7	5	1.5	slynn	Section 2 :	TEXTUAL	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.05	12	no match	6	1.5	slynn	""" ( 4 ) No claim inrespectof the operation of an equality clause relating to a woman 's employment shall be referred to an industrial tribunal . . . if she has not been employed in the employment within the six months preceding the date of the reference ."	BACKGROUND	5	no match	no match	no match	0	0	0	0	0	0
1.05	12	11	7	1.5	slynn	"( 5 ) A woman shall not be entitled , in proceedings brought inrespectof a failure to comply with an equality clause ( including proceedings before an industrial tribunal ) , to be awarded any payment by way of arrears of remuneration or damages inrespectof a time earlier than two years before the date on which the proceedings were instituted . """	BACKGROUND	5	NONE	NONE	NONE	0	0	0	0	0	0
1.05	12	12	8	1.5	slynn	Regulation 12 :	TEXTUAL	NONE	NONE	NONE	NONE	1	0	0	0	0	0
1.05	12	12	9	1.5	slynn	""" ( 1 ) The Equal Pay Act shall be so modified as to provide that where a court or an industrial tribunal finds that there has been a breach of a term in a contract of employment which has been included in the contract , or modified , by virtue of an equality clause and which relates to membership of a scheme , or where it makes an order declaring the right of an employee to admission to membership of a scheme in pursuance of the equal access requirements , it may declare that the employee has a right to be admitted to the scheme in question with effect from such date ( ' the deemed entry date ' ) as it may specify , not being earlier than whichever is the later of the following dates , namely - ( a ) 6 April 1978 ; and ( b ) the date two years before the institution of the proceedings in which the order was made . . . . """	BACKGROUND	NONE	NONE	NONE	NONE	0	1	0	0	0	0
1.05	12	13	10	1.5	slynn	Article 119 of the EC Treaty ( OJ 1992 C 224 , p 6 ) provides :	TEXTUAL	NONE	NONE	NONE	NONE	1	1	0	0	0	0
1.05	12	13	11	1.5	slynn	""" Each Member State shall . . . maintain the application of the principle that men and women should receive equal pay for equal work ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
