1.02	14	1	0	0.5	NONE	[2001] UKHL 2	<new-case>	NONE	scott	NONE	NONE	0	0	0	0	1	0
1.02	14	2	1	0.5	steyn	LORD STEYN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	3	2	0.5	steyn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	5	3	1	steyn	For the reasons given by Lord Scott of Foscote in his opinion I would also make the order which he proposes .	DISPOSAL	21	scott	1	NONE	0	0	0	0	0	1
1.02	14	7	4	1.5	hutton	LORD HUTTON	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	8	5	1.5	hutton	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	10	6	2	hutton	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Scott of Foscote and for the reasons which he gives I would dismiss the appeal and make the order which he proposes .	DISPOSAL	21	scott	3	scott	0	0	0	0	0	1
1.02	14	12	7	2.5	hobhouse	LORD HOBHOUSE OF WOODBOROUGH	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	13	8	2.5	hobhouse	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	15	9	3	hobhouse	I have had the advantage of reading in draft the speech to be delivered by my noble and learned friend Lord Scott of Foscote .	TEXTUAL	NONE	NONE	NONE	scott	0	0	0	0	0	1
1.02	14	16	10	3	hobhouse	I agree with the order which he is to propose and with the reasons which he will give .	TEXTUAL	21	scott	1	NONE	0	0	0	0	0	0
1.02	14	18	11	3.5	millett	LORD MILLETT	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	19	12	3.5	millett	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	21	13	4	millett	I have had the advantage of reading in draft the speech prepared by my noble and learned friend , Lord Scott of Foscote .	TEXTUAL	NONE	NONE	NONE	scott	0	0	0	0	0	1
1.02	14	22	14	4.5	millett	I agree with it , and with the order he proposes .	DISPOSAL	21	scott	1	NONE	0	0	0	0	0	0
1.02	14	24	15	4.5	scott	LORD SCOTT OF FOSCOTE	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	25	16	4.5	scott	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	27	17	5	scott	Section 238 of the Insolvency Act 1986 provides a remedy where a company goes into liquidation within two years after entering into a transaction at an undervalue .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
1.02	14	28	18	5	scott	Where the section applies the liquidator may apply to the court for an order ( subsection ( 2 ) ) and the court :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	28	19	5.5	scott	""" shall , on such an application , make such order as it thinks fit for restoring the position to what it would have been if the company had not entered into that transaction "" ( subsection ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	29	20	5.5	scott	( 3 ) ) .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	30	21	5.5	scott	Subsection ( 4 ) ( b ) elucidates the meaning of a transaction at an undervalue :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	30	22	5.5	scott	""" ... a company enters into a transaction with a person at an undervalue if - . . . the company enters into a transaction with that person for a consideration the value of which , in money or money 's worth , is significantly less than the value , in money or money 's worth , of the consideration provided by the company . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	31	23	5.5	scott	"The company in the present case is A. J. Bekhor & Co ( "" AJB "" ) ."	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	32	24	5.5	scott	"On 10 November 1989 AJB entered into agreements with Brewin Dolphin & Co Ltd ( "" Brewin Dolphin "" ) and into agreements with Private Capital Group Ltd. ( "" PCG "" ) ."	FACT	5	NONE	NONE	NONE	0	0	0	1	0	0
1.02	14	33	25	5.5	scott	PCG was the parent company of Brewin Dolphin .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	34	26	5.5	scott	These agreements were linked .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	35	27	5.5	scott	I will describe later the nature of the link and how it arose .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	36	28	5.5	scott	The purpose of the agreements was the sale of AJB 's stockbroking business to Brewin Dolphin .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	37	29	5.5	scott	"On 17 October 1989 , in order to facilitate and set the stage for the sale , AJB sold its stockbroking business and business assets to Bekhor Securities Ltd ( "" BSL "" ) , a wholly owned subsidiary , for a consideration of # 1 ."	FACT	6	NONE	NONE	NONE	1	0	0	1	0	0
1.02	14	38	30	5.5	scott	The transfer of the business to Brewin Dolphin was to be brought about by a transfer of the BSL shares .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	39	31	5.5	scott	Accordingly , under one of the 10 November 1989 agreements with Brewin Dolphin , AJB transferred to Brewin Dolphin its shares in BSL .	FACT	7	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	40	32	5.5	scott	Brewin Dolphin thus acquired AJB 's business .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	41	33	5.5	scott	AJB received in return ( i ) from Brewin Dolphin , the assumption by Brewin Dolphin of AJB 's obligations to its employees , including , in particular , the obligation to make redundancy payments ; and ( ii ) from PCG , under one of the 10 November 1989 agreements between AJB and PCG , a covenant by PCG to pay AJB # 312,500 per annum for four years , the first payment to be made on 10 November 1990 .	FACT	7	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	42	34	5.5	scott	This agreement was expressed to be a computer equipment leasing agreement and the payments were expressed to be rent payable for the right to use the computer equipment .	FACT	8	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	43	35	5.5	scott	"The total "" rent "" to be paid over the four years was # 1.25 m. ."	FACT	9	NONE	NONE	NONE	0	0	0	0	0	1
1.02	14	44	36	5.5	scott	It was by no means a coincidence that # 1.25 m was the sum that it had been agreed would be paid for the stockbroking business .	FACT	9	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	45	37	5.5	scott	The computer equipment in question was not owned by AJB but had been leased from two lessors , Wirral Equipment Ltd and Asterrose Ltd. .	FACT	NONE	NONE	NONE	NONE	0	0	0	1	0	0
1.02	14	46	38	5.5	scott	Each of the leases required the consent of the lessor to any subletting by AJB .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	47	39	5.5	scott	Consent to the subletting of the equipment by AJB to PCG had neither been sought nor given .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	48	40	5.5	scott	On account of default by AJB in paying the rent due under these head leases , the head leases were terminated in early 1990 and the computer equipment was recovered by the head lessors .	FACT	10	NONE	NONE	NONE	0	0	0	0	0	0
1.02	14	49	41	5.5	scott	This took place before the date , 10 November 1990 , on which the first payment of # 312,500 was due to be paid to AJB under the 10 November 1989 sublease to PCG .	FACT	NONE	NONE	NONE	NONE	1	0	0	0	0	0
