1.42	2	1	0	0.5	NONE	[2001] UKHL 42	<new-case>	NONE	hoffmann	NONE	NONE	0	0	0	0	1	0
1.42	2	2	1	0.5	slynn	LORD SLYNN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.42	2	3	2	0.5	slynn	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	5	3	1	slynn	I have had the advantage of reading in draft the speech prepared by my noble and learned friend Lord Hoffmann .	TEXTUAL	NONE	NONE	NONE	hoffmann	0	0	0	0	0	1
1.42	2	6	4	1	slynn	For the reasons he gives I too would allow the appeal and dismiss TV Danmark 's application for judicial review .	DISPOSAL	10	hoffmann	3	NONE	0	0	0	0	0	0
1.42	2	8	5	1.5	nolan	LORD NOLAN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.42	2	9	6	1.5	nolan	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	11	7	2	nolan	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Hoffmann .	TEXTUAL	NONE	NONE	NONE	hoffmann	0	0	0	0	0	1
1.42	2	12	8	2	nolan	For the reasons , which he gives , I also would allow the appeal and dismiss the application for judicial review .	DISPOSAL	10	hoffmann	3	NONE	0	0	0	0	0	0
1.42	2	14	9	2.5	hoffmann	LORD HOFFMANN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.42	2	15	10	2.5	hoffmann	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	17	11	3	hoffmann	This appeal is about the right of the European citizen to watch his national football team on television .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	18	12	3	hoffmann	More particularly , it concerns the duty of the United Kingdom under European law to refuse to allow a UK television company to exercise exclusive rights to broadcast live coverage of Denmark 's World Cup matches on the ground that too few Danes would be able to watch them .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	19	13	3.5	hoffmann	Pay-TV and free-to-air TV	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	20	14	4	hoffmann	"The background to the European legislation on the subject is the advent , over the last 15 years or so , of television broadcasts by cable or satellite , generally known as "" pay-TV "" , which can be received only by subscribers to the service ."	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	21	15	4	hoffmann	"In order to persuade people to pay to watch television , it is necessary to offer them programmes which would not be available for free on ordinary public broadcasts ( "" free-to-air "" television ) ."	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	22	16	4	hoffmann	The most effective attractions are recent feature films and popular sporting events .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	23	17	4	hoffmann	So the growth of pay-TV has largely depended upon its ability to acquire the exclusive rights to films and sports broadcasts .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	25	18	5	hoffmann	Until the appearance of pay-TV , competition in Europe for the rights to live television broadcasts of sporting events was not particularly vigorous .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	26	19	5	hoffmann	Most national free-to-air broadcasters belonged to a buying cartel called Eurovision which bargained collectively for the rights to events of international interest .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	27	20	5	hoffmann	National free-to-air broadcasters often negotiated jointly or collectively for the rights to events of national interest .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	28	21	5	hoffmann	The fees paid to sports organisers were correspondingly low .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	29	22	5	hoffmann	Competition from pay-TV for exclusive rights drove up prices to unprecedented levels .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.42	2	31	23	6	hoffmann	The competition was greatly to the benefit of the sports organisers and players .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
