2.26	31	1	0	0.5	NONE	[2002] UKHL 26	<new-case>	NONE	hobhouse	NONE	NONE	0	0	0	0	1	0
2.26	31	2	1	0.5	nicholls	LORD NICHOLLS OF BIRKENHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.26	31	3	2	0.5	nicholls	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.26	31	5	3	1	nicholls	I have had the advantage of reading a draft of the speech of my noble and learned friend Lord Hobhouse of Woodborough .	TEXTUAL	NONE	NONE	NONE	hobhouse	0	0	0	0	0	1
2.26	31	6	4	1	nicholls	For the reasons he gives , with which I agree , I would allow this appeal .	DISPOSAL	11	hobhouse	3	NONE	0	0	0	0	0	0
2.26	31	8	5	1.5	browne	LORD BROWNE-WILKINSON	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.26	31	9	6	1.5	browne	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.26	31	11	7	2	browne	I have had the advantage of reading in draft the speech of my noble and learned friend , Lord Hobhouse of Woodborough .	TEXTUAL	NONE	NONE	NONE	hobhouse	0	0	0	0	0	1
2.26	31	12	8	2	browne	I agree with it , and for the reasons he gives I too would allow the appeal and make he order which he proposes .	DISPOSAL	11	hobhouse	3	NONE	0	0	0	0	0	0
2.26	31	14	9	2.5	hobhouse	LORD HOBHOUSE OF WOODBOROUGH	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.26	31	15	10	2.5	hobhouse	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.26	31	17	11	3	hobhouse	This appeal has been necessary to resolve a difference of opinion concerning the sentencing powers of the Crown Court under s .71 of the Criminal Justice Act 1988 .	FRAMING	NONE	NONE	NONE	NONE	0	1	1	0	0	0
2.26	31	18	12	3	hobhouse	The sentencing power in question is the power of the Crown Court to make a confiscation order inrespectof a defendant who has been convicted in the Magistrates ' Court and committed to the Crown Court for sentence under s .38 of the Magistrates ' Court Act 1980 .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.26	31	20	13	4	hobhouse	The relevant facts are that the defendant , Alan Pope , was charged with 17 offences of procuring the execution of a valuable security by deception contrary to s .20 ( 2 ) of the Theft Act 1968 .	PROCEEDINGS	3	NONE	NONE	NONE	0	1	0	0	0	0
2.26	31	21	14	4	hobhouse	The offences charged spanned the period between March 1993 and September 1997 and involved in all the diversion of some # 220,000 of his employers ' money into his own bank account .	PROCEEDINGS	3	NONE	NONE	NONE	1	0	0	0	0	0
2.26	31	22	15	4	hobhouse	The offences were indictable offences triable ' either way ' , ie either summarily in the magistrates ' court or on indictment in the Crown Court .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.26	31	23	16	4	hobhouse	On 20 January 2000 , in the Magistrates ' Court at Huntingdon , the defendant elected to plead guilty to all the charges and , in view of these pleas , convictions were duly entered against him .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	1	0	0	0
2.26	31	24	17	4	hobhouse	In exercise of their powers under s .38 of the Magistrates ' Court Act 1980 , the magistrates committed him to the Crown Court for sentence .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	1	0	0	0
2.26	31	25	18	4	hobhouse	On 26 May 2000 , the Crown Court sitting at Peterborough ( Judge Morrell sitting with two Justices ) sentenced him to two years imprisonment concurrent on all counts and , after making the relevant assessments , made a confiscation order against him in the sum of # 127,000 ( with a further period of two years ' imprisonment in default of payment within six months ) .	PROCEEDINGS	3	NONE	NONE	NONE	1	0	1	0	0	0
