1.35	5	1	0	0.5	NONE	[2001] UKHL 35	<new-case>	NONE	millett	NONE	NONE	0	0	0	0	1	0
1.35	5	2	1	0.5	bingham	LORD BINGHAM OF CORNHILL	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.35	5	3	2	0.5	bingham	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	5	3	1	bingham	I have had the advantage of reading in draft the opinion of my noble and learned friend Lord Millett , and gratefully adopt his summary of the relevant facts and submissions .	FRAMING	NONE	NONE	NONE	millett	0	0	0	0	0	1
1.35	5	7	4	2	bingham	Disability benefit is paid out of public funds to those who are severely disabled .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	8	5	2	bingham	The applicant 's condition was such that she qualified for and received this benefit .	FACT	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	9	6	2	bingham	Regulation 4 of the Social Security ( Persons from Abroad ) Miscellaneous Amendments Regulations 1996 ( SI 1996/30 ) introduced a new condition of eligibility for payment of the grant , relating not to an applicant 's medical need for assistance but to an applicant 's immigration status .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
1.35	5	10	7	2	bingham	The introduction of this new condition plainly presented the draftsman with a question to be resolved : how was the new immigration condition to be applied to recipients currently in receipt of the benefit who did not meet the new condition ?	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	12	8	3	bingham	One answer would have been to provide that those in receipt of the benefit when the new condition came into effect should continue to be eligible to receive it , whether they met the new condition or not , so long as their medical need for assistance persisted .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	13	9	3	bingham	This solution would have had the humanitarian advantage that benefit would not be withdrawn from those who continued to need it on medical grounds and had received it in the past and might have come to depend on it .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	14	10	3	bingham	This is , in effect , the solution which the applicant says was adopted .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	15	11	3	bingham	Another answer would have been to provide that existing recipients should continue to be eligible until the period ( whether fixed or indefinite ) of their current grants of benefit expired or they ceased to need the grant on medical grounds , whichever might be sooner .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	16	12	3	bingham	This solution would have served the ends of greater economy and uniformity .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	17	13	3	bingham	It is , in effect , the solution which the Secretary of State says was adopted .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	18	14	3	bingham	Whatever the answer favoured by the draftsman it should not have been hard to express it with enough clarity to avoid argument .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	20	15	4	bingham	The diversity of opinion among members of the social security appeal tribunal in this case and the Court of Appeal , in the earlier case of R v Chief Adjudication Officer , Ex p B [ 1999 ] 1 WLR 1695 , culminating in this appeal to the House , unhappily shows that such clarity was not achieved .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	1	1	0
1.35	5	21	16	4	bingham	I am not for my part persuaded that the Secretary of State 's construction favoured by all my noble and learned friends is clearly correct ; but equally I find no clear indication that the applicant 's construction is to be preferred , and the Secretary of State 's construction is somewhat more consistent with the language used .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	22	17	4	bingham	With some misgiving , therefore , and considerable sympathy for the applicant , I am prepared to agree that the decision in Ex p B should be affirmed and this appeal dismissed .	DISPOSAL	24	NONE	3	NONE	0	0	0	1	0	0
1.35	5	24	18	4.5	nicholls	LORD NICHOLLS OF BIRKENHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.35	5	25	19	4.5	nicholls	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	27	20	5	nicholls	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Millett .	TEXTUAL	NONE	NONE	NONE	millett	0	0	0	0	0	1
1.35	5	28	21	5	nicholls	For the reasons he gives , and with which I agree , I too would dismiss this appeal .	DISPOSAL	25	millett	3	NONE	0	0	0	0	0	0
1.35	5	30	22	5.5	hobhouse	LORD HOBHOUSE OF WOODBOROUGH	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
1.35	5	31	23	5.5	hobhouse	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	33	24	6	hobhouse	I have had the advantage of reading in draft the speech which my noble and learned friend Lord Millett is about to deliver .	TEXTUAL	NONE	NONE	NONE	millett	0	0	0	0	0	1
1.35	5	34	25	6	hobhouse	I agree that the appeal should be dismissed for the reasons which he has given .	DISPOSAL	25	millett	3	NONE	0	0	0	0	0	0
1.35	5	no match	26	6.5	lord	LORD MILLETT My Lords ,	TEXTUAL	NONE	no match	no match	no match	0	0	0	0	0	1
1.35	5	39	27	7	lord	The appellant is a severely disabled child aged 9 .	FACT	2	NONE	NONE	NONE	0	0	0	0	0	0
1.35	5	40	28	7	lord	She was born in Pakistan and was brought here by her parents in 1993 when she was one year old .	FACT	3	NONE	NONE	NONE	0	0	0	0	0	0
