3.07	63	1	0	0.5	NONE	"[2003]
UKHL 7"	<new-case>	NONE	hoffmann	NONE	NONE	0	0	0	0	1	0
3.07	63	2	1	0.5	hoffmann	LORD HOFFMANN	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.07	63	3	2	0.5	hoffmann	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	5	3	1	hoffmann	The question in this appeal is whether a supplier of insurance and related services should be denied the exemption from VAT required by article 13B ( a ) of the EC Sixth Directive of 17 May 1977 on turnover taxes ( 77/388 / EEC ) on the ground that it failed to comply with a formal requirement prescribed by United Kingdom law .	FRAMING	NONE	NONE	NONE	NONE	1	1	0	0	0	0
3.07	63	7	4	2	hoffmann	"CR Smith Glaziers ( Dunfermline ) Ltd ( "" the taxpayer "" ) supplies double glazing ."	FACT	4	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	8	5	2	hoffmann	It gives a 10 year guarantee supported by an insurance policy ( arranged by a broker with an established insurance company ) to protect the customer against the risk of its insolvency .	FACT	5	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	9	6	2	hoffmann	The charge to the customer consists of the price of the double glazing and additional charges for the insurance premium and services provided in arranging and administering the policy .	FACT	6	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	10	7	2	hoffmann	There is no dispute that the supply of these additional services is prima facie exempt from VAT .	PROCEEDINGS	7	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	12	8	3	hoffmann	Section 38 of the Finance Act 1997 , which came into force on 19 March 1997 , prescribed new conditions for the exemption of UK suppliers of insurance and related services .	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
3.07	63	13	9	3	hoffmann	It substituted the following provisions in Group 2 of Schedule 9 to the Value Added Tax Act 1994 :	BACKGROUND	1	NONE	NONE	NONE	1	1	0	0	0	0
3.07	63	13	10	3.5	hoffmann	""" Item No"	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
3.07	63	13	11	3.5	hoffmann	1 .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	14	12	3.5	hoffmann	The provision of insurance or reinsurance by a person who provides it in the course of -	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	14	13	3.5	hoffmann	( a ) any insurance business which he is authorised under section 3 or 4 of the Insurance Companies Act 1982 to carry on , or	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
3.07	63	14	14	3.5	hoffmann	( b ) any business inrespectof which he is exempted under section 2 of that Act from the requirement to be so authorised . . . .	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
3.07	63	14	15	3.5	hoffmann	4 .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	16	16	3.5	hoffmann	The provision by an insurance broker or insurance agent of any of the services of an insurance intermediary in a case in which those services -	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	16	17	3.5	hoffmann	( a ) are related ( whether or not a contract of insurance or reinsurance is finally concluded ) to any such provision of insurance or reinsurance as falls , or would fall , within item 1 , 2 or 3 ; and	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	16	18	3.5	hoffmann	( b ) are provided by that broker or agent in the course of his acting in an intermediary capacity .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	19	3.5	hoffmann	Notes : ...	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	20	3.5	hoffmann	( 3 ) Where -	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	21	3.5	hoffmann	( a ) a person ( ' the supplier ' ) makes a supply of goods or services to another ( ' the customer ' ) ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	22	3.5	hoffmann	( b ) the supply of the goods or services is a taxable supply and is not a zero-rated supply ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	23	3.5	hoffmann	( c ) a transaction under which insurance is to be or may be arranged for the customer is entered into in connection with the supply of the goods or services ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	24	3.5	hoffmann	( d ) a supply of services which are related ( whether or not a contract of insurance is finally concluded ) to the provision of insurance in pursuance of that transaction is made by - ( i ) the person by whom the supply of the goods or services is made , ... and	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	25	3.5	hoffmann	( e ) the related services do not consist in the handling of claims under the contract for that insurance ,	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
3.07	63	17	26	3.5	hoffmann	those related services do not fall within item 4 unless the relevant requirements are fulfilled .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
