34	0	https://publications.parliament.uk/pa/ld200102/ldjudgmt/jd021031/regina-1.htm 	NAN	NAN	NAN	0	lord slynn
34	1	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord slynn
34	2	LORD NICHOLLS OF BIRKENHEAD 	NAN	NAN	NAN	0	lord slynn
34	3	My Lords , 	NAN	NAN	NAN	0	lord slynn
34	4	1 . 	NAN	NAN	NAN	0	lord slynn
34	5	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Slynn of Hadley . 	lord nicholls	lord slynn	ackn	0	lord slynn
34	6	For the reasons he gives , with which I agree , I too would dismiss this appeal . 	lord nicholls	lord slynn	fullagr	0	lord slynn
34	6	For the reasons he gives , with which I agree , I too would dismiss this appeal . 	lord nicholls	self	outcome	0	lord slynn
34	7	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord slynn
34	8	LORD MUSTILL 	NAN	NAN	NAN	0	lord slynn
34	9	My Lords , 	NAN	NAN	NAN	0	lord slynn
34	10	2 . 	NAN	NAN	NAN	0	lord slynn
34	11	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Slynn of Hadley . 	lord mustill	lord slynn	ackn	0	lord slynn
34	12	I agree with it and for the reasons which he gives I too would dismiss this appeal . 	lord mustill	lord slynn	fullagr	0	lord slynn
34	12	I agree with it and for the reasons which he gives I too would dismiss this appeal . 	lord mustill	self	outcome	0	lord slynn
34	13	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0	lord slynn
34	14	LORD SLYNN OF HADLEY 	NAN	NAN	NAN	0	lord slynn
34	15	My Lords , 	NAN	NAN	NAN	0	lord slynn
34	16	3 . 	NAN	NAN	NAN	0	lord slynn
34	17	This appeal raises issues as to whether the four claimants were unlawfully detained after they came to this country seeking asylum . 	NAN	NAN	NAN	0.1	lord slynn
34	18	They are all Kurdish Iraqis who left the Kurdish Autonomous Region in northern Iraq . 	NAN	NAN	NAN	0.1	lord slynn
34	19	They claim for various reasons that they could not safely remain or return to Iraq because of the risks to them of persecution , respectively from the Patriotic Union of Kurdestan , from the Iraqi Government or from the Islamic Movement of Iraqi Kurdestan . 	NAN	NAN	NAN	0.1	lord slynn
34	20	They were all detained at the Oakington Reception Centre . 	NAN	NAN	NAN	0.1	lord slynn
34	21	4 . 	NAN	NAN	NAN	0.1	lord slynn
34	22	There are differences between their cases . 	NAN	NAN	NAN	0.1	lord slynn
